"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TESC4",6.86906797718791e-92,0.655089945841488,0.594,0.348,1.13215978400011e-87,"10","TESC"
"RAP1GAP25",1.03812482636847e-91,0.635849197981633,0.697,0.408,1.71103733882051e-87,"10","RAP1GAP2"
"LCP12",2.89270469099051e-91,0.53847610884654,0.975,0.932,4.76775587169055e-87,"10","LCP1"
"SLC9A94",2.55978584817216e-89,0.541934673267181,0.981,0.907,4.21903903495736e-85,"10","SLC9A9"
"ATXN14",8.60284932814538e-88,0.621613610889564,0.785,0.53,1.41792162626492e-83,"10","ATXN1"
"ITM2C2",1.26928863700963e-86,0.655326427557006,0.641,0.408,2.09204153151927e-82,"10","ITM2C"
"CD963",5.57496458485794e-85,0.597515396599801,0.335,0.138,9.18865662876286e-81,"10","CD96"
"ANXA12",2.97268218846526e-82,0.64819553264105,0.671,0.408,4.89957478302844e-78,"10","ANXA1"
"FGL22",1.17360451981666e-81,0.505053789606734,0.414,0.194,1.93433496956182e-77,"10","FGL2"
"SEC11C2",7.95122144561001e-75,0.511267711624966,0.866,0.696,1.31052031866544e-70,"10","SEC11C"
"SAMSN13",8.2885413185964e-75,0.529761523384531,0.475,0.251,1.36611738013106e-70,"10","SAMSN1"
"PTPRE3",1.20415754198585e-72,0.530977484839362,0.49,0.27,1.98469246070108e-68,"10","PTPRE"
"S100A23",1.40378775659214e-72,0.504413522187972,0.345,0.154,2.31372298041516e-68,"10","S100A2"
"PLVAP2",7.92606994989676e-71,0.672267283886456,0.66,0.431,1.30637484914198e-66,"10","PLVAP"
"PRUNE22",8.39929408554075e-71,0.659061134528383,0.319,0.137,1.38437165117883e-66,"10","PRUNE2"
"HOPX3",5.68828670038944e-70,0.472191122370311,0.91,0.778,9.37543413958187e-66,"10","HOPX"
"PTPN133",2.93803290788305e-68,0.605456185698568,0.362,0.167,4.84246583877285e-64,"10","PTPN13"
"IL2RB3",4.66783137701751e-68,0.576598603997954,0.406,0.209,7.69351967560026e-64,"10","IL2RB"
"SYTL32",6.60088179058862e-68,0.466793211419934,0.714,0.462,1.08795733672482e-63,"10","SYTL3"
"HMGN33",4.63374689747459e-67,0.533253000119403,0.688,0.482,7.63734163641762e-63,"10","HMGN3"
"LRRFIP12",4.69841158016989e-67,0.43051033639457,0.953,0.855,7.743921966436e-63,"10","LRRFIP1"
"SELENOW2",1.80851198534947e-66,0.455973549386868,0.936,0.855,2.980789454253e-62,"10","SELENOW"
"CD21",3.75971224579121e-66,0.553651505524685,0.809,0.668,6.19675772351307e-62,"10","CD2"
"ACTG11",1.94685515491853e-65,0.639689641606173,0.959,0.888,3.20880666633673e-61,"10","ACTG1"
"FXYD53",1.95191827059651e-64,0.511722337252875,0.778,0.618,3.21715169359717e-60,"10","FXYD5"
"EMB3",4.79166706113874e-64,0.516130415146139,0.729,0.512,7.89762565016888e-60,"10","EMB"
"EMP31",5.66578473462159e-64,0.443192935597826,0.954,0.901,9.3383463996033e-60,"10","EMP3"
"CAB39L3",2.38535403075755e-62,0.495429554809556,0.41,0.215,3.93154051349459e-58,"10","CAB39L"
"IL17RA3",6.20832645095279e-60,0.490956703218834,0.593,0.392,1.02325636564604e-55,"10","IL17RA"
"CD741",7.31805484556208e-60,0.453988153467139,0.939,0.853,1.20616179964554e-55,"10","CD74"
"AHNAK2",5.87709148508461e-59,0.441361176277365,0.378,0.193,9.68662218571646e-55,"10","AHNAK"
"RBPJ2",1.92694220545665e-58,0.628582048207364,0.693,0.529,3.17598614303365e-54,"10","RBPJ"
"PLXNC12",3.73525797474487e-58,0.507748787084862,0.42,0.229,6.15645219397449e-54,"10","PLXNC1"
"MYCBP23",4.66213766339204e-58,0.440909654436695,0.98,0.963,7.68413529680276e-54,"10","MYCBP2"
"GBGT13",1.3983059186084e-57,0.405170549250414,0.351,0.174,2.30468781505036e-53,"10","GBGT1"
"RAB27A3",1.67581883913414e-56,0.476819076683536,0.712,0.524,2.7620846106609e-52,"10","RAB27A"
"TSPO2",4.21411233358378e-56,0.510554149561411,0.739,0.564,6.94569994821279e-52,"10","TSPO"
"ST3GAL63",1.21268288801488e-54,0.454889234377674,0.697,0.487,1.99874393602612e-50,"10","ST3GAL6"
"PLEC1",3.11234740525104e-54,0.478559327575849,0.47,0.279,5.12977099333477e-50,"10","PLEC"
"PARP83",1.14992531645327e-53,0.517590172288871,0.757,0.581,1.89530690657828e-49,"10","PARP8"
"CORO1A",4.74867223050233e-53,0.502948462262143,0.924,0.863,7.82676157031394e-49,"10","CORO1A"
"ATP2B43",3.91005707106204e-51,0.390649539271842,0.371,0.197,6.44455606452445e-47,"10","ATP2B4"
"GMFG1",9.82225151274159e-51,0.419473592432412,0.944,0.896,1.61890349433007e-46,"10","GMFG"
"LAPTM5",2.77546394227222e-50,0.298803388896846,0.994,0.985,4.57451966965307e-46,"10","LAPTM5"
"SPATS2L4",5.11779535430432e-50,0.466800666976951,0.513,0.317,8.43515030296438e-46,"10","SPATS2L"
"PFN1",1.8784162850728e-49,0.383778135432237,0.962,0.941,3.09600572105699e-45,"10","PFN1"
"THY11",1.95079531969633e-49,0.540894671209939,0.58,0.416,3.21530084592348e-45,"10","THY1"
"CPEB22",8.00038451704312e-48,0.510361537463268,0.419,0.243,1.31862337609905e-43,"10","CPEB2"
"ARF6",8.3790171679281e-48,0.437764469277023,0.777,0.663,1.38102960961791e-43,"10","ARF6"
"FAS3",7.8882533629685e-47,0.439656352048586,0.422,0.253,1.30014191928447e-42,"10","FAS"
"ADA1",2.55377951565566e-45,0.368762296618221,0.265,0.128,4.20913939770365e-41,"10","ADA"
"CFL1",4.41901703794549e-45,0.369553225448835,0.973,0.954,7.28342388194176e-41,"10","CFL1"
"PRDM11",5.75978629148525e-45,0.438080924434546,0.34,0.185,9.49327976562598e-41,"10","PRDM1"
"ACTN42",1.38083773203127e-44,0.459048844483531,0.579,0.41,2.27589674993394e-40,"10","ACTN4"
"PLEKHA52",4.16789084163877e-44,0.439596633118864,0.324,0.167,6.86951768518901e-40,"10","PLEKHA5"
"TAP11",7.19530118661597e-44,0.3498373044237,0.948,0.909,1.18592954157804e-39,"10","TAP1"
"ITGB72",1.04468179462869e-43,0.451728809443743,0.526,0.363,1.72184453390701e-39,"10","ITGB7"
"ARPC1B2",1.05732603160274e-43,0.413970776305006,0.888,0.814,1.74268476528764e-39,"10","ARPC1B"
"SEC61B3",1.22705956479439e-43,0.439418058822545,0.732,0.583,2.02243957469411e-39,"10","SEC61B"
"TTC7A3",4.75027547986978e-43,0.476617786468522,0.497,0.334,7.82940404592137e-39,"10","TTC7A"
"CYBA2",8.64090409455063e-43,0.44620395119737,0.716,0.583,1.42419381286384e-38,"10","CYBA"
"PIP4K2A2",3.37907860386961e-42,0.529932466150587,0.719,0.584,5.56939735489788e-38,"10","PIP4K2A"
"DLA-64",4.61396321471734e-42,0.308815040187501,1,0.999,7.60473417049712e-38,"10","DLA-64"
"CHST115",9.89162781687312e-42,0.444300859840725,0.595,0.419,1.63033809677703e-37,"10","CHST11"
"RABAC11",3.55803850693237e-41,0.360075563168593,0.916,0.846,5.86435906712593e-37,"10","RABAC1"
"IQGAP13",3.69913641142834e-41,0.360000796477173,0.915,0.838,6.09691663331619e-37,"10","IQGAP1"
"GALK1",1.74879804737142e-40,0.262091895851492,0.999,0.996,2.88236894167758e-36,"10","GALK1"
"CISD32",1.85176483868437e-40,0.428574816169794,0.424,0.266,3.05207880711958e-36,"10","CISD3"
"MAN1A15",2.97190809065237e-40,0.37762940474439,0.875,0.737,4.89829891501324e-36,"10","MAN1A1"
"LSP11",4.04274098311707e-40,0.381358727453428,0.838,0.755,6.66324568837355e-36,"10","LSP1"
"EML43",9.04149555150972e-40,0.419358378682797,0.792,0.68,1.49021929679983e-35,"10","EML4"
"CAPN21",1.12597156299962e-39,0.304934693955541,0.265,0.134,1.85582633013597e-35,"10","CAPN2"
"IFNGR12",1.40234824509555e-39,0.382243113720289,0.361,0.212,2.31135037756649e-35,"10","IFNGR1"
"TCEA33",1.94562603598817e-39,0.393293658062435,0.369,0.216,3.2067808325157e-35,"10","TCEA3"
"ACTB",1.96433556066919e-39,0.39545018090111,0.984,0.968,3.23761787109496e-35,"10","ACTB"
"SYNE33",1.0757445422416e-37,0.39991832364558,0.397,0.243,1.7730421545226e-33,"10","SYNE3"
"NEDD43",1.90741724363698e-37,0.421316050997988,0.494,0.325,3.14380510096247e-33,"10","NEDD4"
"HMGB1",1.21284752057705e-35,0.333714681594092,0.964,0.941,1.9990152834151e-31,"10","HMGB1"
"ATP2B13",2.74525219837101e-35,0.426516595489066,0.497,0.347,4.5247246733551e-31,"10","ATP2B1"
"ANO63",2.97046595604909e-35,0.402941255452897,0.546,0.384,4.89592198876011e-31,"10","ANO6"
"UNC93B12",9.10793142738382e-35,0.390871281120595,0.636,0.478,1.5011692578614e-30,"10","UNC93B1"
"RASSF22",1.79944967372668e-34,0.367606851903945,0.442,0.293,2.96585295223631e-30,"10","RASSF2"
"LY6E1",1.80027927552734e-34,0.363342211409419,0.93,0.903,2.96722030192416e-30,"10","LY6E"
"HK12",2.94930947393763e-34,0.408209023198195,0.372,0.233,4.86105187494401e-30,"10","HK1"
"FLI13",1.03942925526534e-33,0.374765467718605,0.701,0.546,1.71318729852834e-29,"10","FLI1"
"FOSL21",1.2461058696889e-33,0.369703965578743,0.328,0.192,2.05383169442124e-29,"10","FOSL2"
"APOBEC3Z3",7.23119473537064e-33,0.357399297506062,0.304,0.179,1.19184551628379e-28,"10","APOBEC3Z3"
"PHYH1",2.15840203809279e-32,0.32274335852675,0.272,0.152,3.55747823918454e-28,"10","PHYH"
"ARHGEF34",4.36365780603985e-32,0.415477528213333,0.484,0.331,7.19218079591489e-28,"10","ARHGEF3"
"CSGALNACT12",7.43694451019435e-32,0.381842219222893,0.601,0.442,1.22575719417023e-27,"10","CSGALNACT1"
"MAGI33",1.25973014185244e-30,0.409919893401022,0.608,0.466,2.07628721980119e-26,"10","MAGI3"
"C9H17orf991",2.54589182270581e-30,0.367895581681518,0.428,0.293,4.19613890218372e-26,"10","C9H17orf99"
"CDADC15",3.09881907000793e-30,0.348539531514835,0.78,0.679,5.10747359118707e-26,"10","CDADC1"
"ST8SIA43",3.39277598189051e-30,0.344254127567468,0.716,0.582,5.59197337335194e-26,"10","ST8SIA4"
"INPP5D3",9.45644227272579e-30,0.354550104782615,0.788,0.681,1.55861081539067e-25,"10","INPP5D"
"TLE33",2.76465540319415e-29,0.378787485747347,0.378,0.248,4.55670503554459e-25,"10","TLE3"
"CD805",5.98016294988082e-29,0.311604972458942,0.623,0.465,9.85650457399356e-25,"10","CD80"
"NME2",6.43911382138969e-29,0.279612096583659,0.914,0.863,1.06129474004145e-24,"10","NME2"
"MFHAS12",7.48118483099252e-29,0.345143897915637,0.421,0.278,1.23304888384419e-24,"10","MFHAS1"
"FLNA1",9.85566573889663e-29,0.348555778390708,0.529,0.396,1.62441082708494e-24,"10","FLNA"
"PREX11",1.11132940952283e-28,0.421102649129327,0.614,0.498,1.83169313277554e-24,"10","PREX1"
"PSMB10",4.14688258502726e-28,0.367643860450114,0.57,0.453,6.83489187664192e-24,"10","PSMB10"
"DCUN1D42",4.25918452223976e-28,0.427795603509721,0.555,0.418,7.01998792955558e-24,"10","DCUN1D4"
"F12",6.51732052432598e-28,0.312245342391123,0.262,0.151,1.07418476881941e-23,"10","F12"
"METTL7A",1.15887549464847e-27,0.314723741525484,0.339,0.216,1.9100585902796e-23,"10","METTL7A"
"DEGS1",2.56750570138616e-27,0.308044213869186,0.351,0.227,4.23176289702467e-23,"10","DEGS1"
"CMA12",3.55585086182376e-27,0.379997390724814,0.297,0.177,5.86075339045793e-23,"10","CMA1"
"TNFRSF25",5.075503942669e-27,0.330181533419195,0.345,0.226,8.36544559830704e-23,"10","TNFRSF25"
"DBI2",1.16490943562858e-26,0.349383701121166,0.741,0.638,1.92000373180302e-22,"10","DBI"
"ARPC3",2.76702428842007e-26,0.315302678376464,0.872,0.841,4.56060943217396e-22,"10","ARPC3"
"ELOVL53",2.81798772294122e-26,0.36040663806268,0.627,0.501,4.64460736495172e-22,"10","ELOVL5"
"ITGAL",2.82243864839345e-26,0.365534449939653,0.394,0.27,4.65194338028208e-22,"10","ITGAL"
"SH2D3C",4.37931347737719e-26,0.319226891024467,0.334,0.215,7.21798447341309e-22,"10","SH2D3C"
"RAPGEF14",4.59707014796914e-26,0.327599182659573,0.47,0.334,7.57689101788273e-22,"10","RAPGEF1"
"GNAS1",5.24635735135915e-26,0.28690583847114,0.921,0.897,8.64704618651015e-22,"10","GNAS"
"VPS281",5.69985378950087e-26,0.335029501333083,0.64,0.527,9.39449901585534e-22,"10","VPS28"
"BCL2A11",1.15039279095296e-25,0.351124476871778,0.582,0.459,1.89607739804867e-21,"10","BCL2A1"
"COX5B1",1.54227431044712e-25,0.303960185938187,0.805,0.732,2.54197651847895e-21,"10","COX5B"
"MAP7D31",1.86343910593913e-25,0.354503826649541,0.469,0.343,3.07132033440888e-21,"10","MAP7D3"
"PSME21",3.12158325618911e-25,0.356822433673021,0.698,0.611,5.14499352285088e-21,"10","PSME2"
"GPATCH21",5.35958611203589e-25,0.371142177718479,0.498,0.364,8.83366982985755e-21,"10","GPATCH2"
"TAPBP",9.60660547130203e-25,0.304320156071002,0.588,0.465,1.58336071378e-20,"10","TAPBP"
"DLA-DMA",1.02400879061448e-24,0.353726741126995,0.467,0.348,1.68777128869079e-20,"10","DLA-DMA"
"CRACR2A1",2.10070092626478e-24,0.299967091124279,0.269,0.161,3.46237526666962e-20,"10","CRACR2A"
"ICOS4",3.42372907276751e-24,0.313030860094182,0.658,0.52,5.64299025773542e-20,"10","ICOS"
"APLP11",3.52719442569441e-24,0.352213257791384,0.382,0.267,5.81352185242953e-20,"10","APLP1"
"ARRDC2",4.57417686952428e-24,0.287811007669696,0.323,0.209,7.53915831634992e-20,"10","ARRDC2"
"OSBPL32",4.60780562918141e-24,0.285985793992021,0.261,0.154,7.59458523801681e-20,"10","OSBPL3"
"CHCHD101",4.61135018444974e-24,0.307556437198243,0.416,0.296,7.60042737401006e-20,"10","CHCHD10"
"NCEH11",4.66767638264889e-24,0.290728687452314,0.302,0.19,7.6932642138819e-20,"10","NCEH1"
"OGT3",1.52684781122327e-23,0.285891493171472,0.867,0.81,2.51655056245819e-19,"10","OGT"
"SPTY2D13",2.85680959940087e-23,0.313070571293128,0.436,0.315,4.70859358173252e-19,"10","SPTY2D1"
"ACOT91",3.13643519374732e-23,0.301050093156414,0.431,0.312,5.16947248633433e-19,"10","ACOT9"
"CTLA43",3.59617890211474e-23,0.341331645742059,0.483,0.35,5.92722206646552e-19,"10","CTLA4"
"IAH12",6.54803880410855e-23,0.26477538032843,0.379,0.261,1.07924775569317e-18,"10","IAH1"
"PSMB9",9.43455861760986e-23,0.262820826765314,0.931,0.904,1.55500395135446e-18,"10","PSMB9"
"LTA4H1",1.29186021557459e-22,0.342738596843845,0.401,0.289,2.12924400731004e-18,"10","LTA4H"
"GOLIM42",1.87438513821551e-22,0.269722060178929,0.276,0.171,3.0893615848068e-18,"10","GOLIM4"
"OSTF12",2.61035996964774e-22,0.310875963542877,0.697,0.614,4.30239530197341e-18,"10","OSTF1"
"ABTB1",2.74587015452176e-22,0.31954136661015,0.34,0.23,4.52574318868277e-18,"10","ABTB1"
"ARHGDIB",4.22033131944804e-22,0.325432343847916,0.731,0.658,6.95595008071426e-18,"10","ARHGDIB"
"ESYT33",5.11834928215141e-22,0.371847633608953,0.5,0.377,8.43606328684195e-18,"10","ESYT3"
"SUN12",8.86416214331104e-22,0.268780596132528,0.346,0.234,1.46099120446053e-17,"10","SUN1"
"CIITA",9.27232364652041e-22,0.267571184048816,0.304,0.198,1.52826438341949e-17,"10","CIITA"
"DUT1",1.22383440468373e-21,0.489226684859651,0.302,0.201,2.01712386579973e-17,"10","DUT"
"LYSMD23",3.09092364570592e-21,0.275192440359931,0.442,0.325,5.0944603528525e-17,"10","LYSMD2"
"IQGAP22",3.75247822405771e-21,0.267630652230818,0.863,0.788,6.18483460889191e-17,"10","IQGAP2"
"KLF6",4.66460754569942e-21,0.319107847044903,0.867,0.833,7.68820615682179e-17,"10","KLF6"
"M6PR2",6.38463157544685e-21,0.264182697278582,0.562,0.441,1.05231497626515e-16,"10","M6PR"
"MGST3",1.0834150644346e-20,0.264410254807279,0.526,0.417,1.78568470920111e-16,"10","MGST3"
"RASAL23",1.11273984122863e-20,0.385681630352301,0.288,0.184,1.83401780631302e-16,"10","RASAL2"
"CD2BP2",2.38572204941133e-20,0.290545660906601,0.579,0.477,3.93214708183975e-16,"10","CD2BP2"
"CAST1",2.64160682708882e-20,0.26747287418711,0.73,0.63,4.35389637240779e-16,"10","CAST"
"EDF1",3.29167770118461e-20,0.275306411064962,0.698,0.62,5.42534318709248e-16,"10","EDF1"
"ETFB",3.73860896596233e-20,0.301391223989164,0.425,0.318,6.16197529769912e-16,"10","ETFB"
"SDF2L1",5.79013351365337e-20,0.280809060174383,0.569,0.47,9.54329805720349e-16,"10","SDF2L1"
"BIN21",6.86174429295945e-20,0.278643875159878,0.74,0.654,1.13095269436558e-15,"10","BIN2"
"DLA881",7.96278649477071e-20,0.372174228451692,0.96,0.953,1.31242647006811e-15,"10","DLA88"
"VCPKMT1",1.17230709760256e-19,0.281168091529394,0.337,0.233,1.93219655826854e-15,"10","VCPKMT"
"RGS192",1.23324590748403e-19,0.299500734604699,0.553,0.455,2.03263590471519e-15,"10","RGS19"
"VCL2",1.31938294234903e-19,0.274940552729953,0.273,0.175,2.17460696557967e-15,"10","VCL"
"CPD3",1.32570638765642e-19,0.28720229953784,0.443,0.331,2.18502926813531e-15,"10","CPD"
"CSK",2.17122982240354e-19,0.304662448067614,0.585,0.49,3.57862099328551e-15,"10","CSK"
"DLA-DQA11",3.07458506176247e-19,0.306603484861691,0.463,0.36,5.06753109879691e-15,"10","DLA-DQA1"
"ETHE1",4.67443351111161e-19,0.289373185596229,0.535,0.439,7.70440131301415e-15,"10","ETHE1"
"CIB1",4.89792480672163e-19,0.270081376949452,0.491,0.387,8.07275966643859e-15,"10","CIB1"
"CLIC52",5.25860088519833e-19,0.30784312308539,0.587,0.489,8.66722597898389e-15,"10","CLIC5"
"HIPK24",5.55561890392559e-19,0.26284434022766,0.558,0.439,9.15677107745016e-15,"10","HIPK2"
"CNN2",6.11627282234847e-19,0.254002043578676,0.883,0.844,1.00808408657947e-14,"10","CNN2"
"PSMB1",7.24143384903762e-19,0.264050263230339,0.732,0.664,1.19353312699838e-14,"10","PSMB1"
"PTGR1",9.48910031752608e-19,0.281422278213905,0.476,0.368,1.56399351433465e-14,"10","PTGR1"
"GLIPR12",1.25952504183261e-18,0.276742520244562,0.529,0.422,2.07594917394851e-14,"10","GLIPR1"
"IFI301",1.27147254327805e-18,0.272725757639419,0.266,0.173,2.09564104583089e-14,"10","IFI30"
"MTPN",6.52069986840251e-18,0.279200772822179,0.438,0.337,1.0747417523101e-13,"10","MTPN"
"GNG23",6.55562039433661e-18,0.250552076814615,0.668,0.56,1.08049735339456e-13,"10","GNG2"
"GRK6",1.09550414795425e-17,0.271344082808526,0.492,0.389,1.8056099366582e-13,"10","GRK6"
"IGF2R1",2.38470401073761e-17,0.273300043942073,0.358,0.264,3.93046915049773e-13,"10","IGF2R"
"LMNA1",4.46402917919071e-17,0.321132911766169,0.447,0.352,7.35761289314212e-13,"10","LMNA"
"KCNN41",5.37595342676804e-17,0.252601926040077,0.318,0.224,8.86064643799908e-13,"10","KCNN4"
"NFATC23",5.84579811544895e-17,0.286777063485832,0.594,0.503,9.63504445388296e-13,"10","NFATC2"
"SPRYD73",8.70509980115468e-17,0.305014685079174,0.348,0.249,1.43477454922631e-12,"10","SPRYD7"
"LRRFIP22",1.64833481537993e-16,0.272114895763544,0.354,0.255,2.7167854427092e-12,"10","LRRFIP2"
"PPP1R12A",2.18747793756691e-16,0.256575841209489,0.824,0.76,3.60540113669778e-12,"10","PPP1R12A"
"TGFB11",2.40083040883272e-16,0.27186395425607,0.552,0.463,3.95704867983809e-12,"10","TGFB1"
"PGLS",2.42851335136668e-16,0.272855190846373,0.385,0.289,4.00267570572257e-12,"10","PGLS"
"ITGA43",2.96936406738109e-16,0.311565430099008,0.756,0.709,4.89410585585752e-12,"10","ITGA4"
"PPP1R16B1",4.63255519588987e-16,0.263589265262813,0.265,0.178,7.63537747386569e-12,"10","PPP1R16B"
"COPE",5.22399647405702e-16,0.251731594777715,0.555,0.466,8.61019098854078e-12,"10","COPE"
"RALBP1",6.09173654214688e-16,0.259747038632007,0.715,0.643,1.00404001687665e-11,"10","RALBP1"
"ZFP36",9.25485602818717e-16,0.280972263304656,0.291,0.204,1.52538537056581e-11,"10","ZFP36"
"COX8A1",1.49481908592452e-15,0.26978717017669,0.61,0.528,2.46376081742079e-11,"10","COX8A"
"DHRS7",1.59051889696154e-15,0.257946800775325,0.654,0.568,2.62149324597201e-11,"10","DHRS7"
"RNASEK",2.00062472757631e-15,0.268856912028992,0.644,0.573,3.29742967599128e-11,"10","RNASEK"
"PTGER41",2.51525777493554e-15,0.252945165583306,0.308,0.219,4.14564786464876e-11,"10","PTGER4"
"ATXN7L11",2.67364642880149e-15,0.268747836037877,0.64,0.553,4.40670404395062e-11,"10","ATXN7L1"
"STK101",9.16125520357131e-15,0.274068744000565,0.573,0.488,1.50995808265262e-10,"10","STK10"
"FAM53B1",3.88651398747947e-14,0.256760094214499,0.572,0.484,6.40575235416367e-10,"10","FAM53B"
"KCTD122",6.14206550535456e-14,0.253191621700513,0.568,0.48,1.01233523659254e-09,"10","KCTD12"
"PLPP12",6.75297197333285e-14,0.258384561562312,0.406,0.315,1.11302484064472e-09,"10","PLPP1"
"ENO11",7.16505865230521e-14,0.25172208272208,0.677,0.627,1.18094496707294e-09,"10","ENO1"
"NR3C12",1.06596961852997e-13,0.27994733854287,0.704,0.639,1.75693112526109e-09,"10","NR3C1"
"PRKX1",3.71154496890529e-12,0.27910639860848,0.316,0.239,6.1173684177497e-08,"10","PRKX"
"MDM21",4.49381121723368e-11,0.256046658203392,0.455,0.39,7.40669964824455e-07,"10","MDM2"
"SYNE11",1.20454579485874e-08,0.271850003901803,0.47,0.403,0.000198533237908618,"10","SYNE1"
"AUTS21",0,2.72082855283165,0.99,0.162,0,"11","AUTS2"
"BACH23",9.97044750587173e-189,1.15567736201493,0.976,0.685,1.64332915791778e-184,"11","BACH2"
"RGS103",2.59497273650113e-188,0.996063005480033,0.875,0.389,4.27703406430116e-184,"11","RGS10"
"PDE3B2",6.32145585220036e-178,1.12384019459567,0.952,0.597,1.04190235355966e-173,"11","PDE3B"
"RALGPS22",4.88835849021112e-139,0.861098094931987,0.788,0.362,8.05699246356597e-135,"11","RALGPS2"
"CCR74",3.24037973607906e-126,0.822389533383488,0.848,0.475,5.34079388100551e-122,"11","CCR7"
"IGF1R3",6.30538740700067e-126,0.95150733313525,0.519,0.187,1.03925395242185e-121,"11","IGF1R"
"SELL4",1.75657237251372e-123,0.777809656039792,0.98,0.666,2.89518258437711e-119,"11","SELL"
"FAM241A2",6.29802105674734e-121,0.873134893085787,0.791,0.425,1.0380398305731e-116,"11","FAM241A"
"LEF13",4.75055890293164e-117,0.716825983207102,0.989,0.83,7.82987118381194e-113,"11","LEF1"
"CTPS13",9.22819772177986e-109,0.855461276636417,0.733,0.407,1.52099154850376e-104,"11","CTPS1"
"STBD11",1.31798240374253e-107,0.655677137829131,0.408,0.139,2.17229859784843e-103,"11","STBD1"
"SATB13",1.65487410196065e-100,0.666914539466955,0.978,0.833,2.72756349485154e-96,"11","SATB1"
"ITGA12",2.16268043212171e-100,0.885551928027553,0.837,0.541,3.564529888223e-96,"11","ITGA1"
"CARMIL13",6.03492357531035e-99,0.853476962273516,0.517,0.222,9.94676103682652e-95,"11","CARMIL1"
"CSTA3",5.81361239850406e-92,0.717950108645421,0.784,0.435,9.5819959552144e-88,"11","CSTA"
"TLE42",2.16495352956188e-91,0.81648174003589,0.765,0.492,3.56827640742389e-87,"11","TLE4"
"SCML42",1.98988145659192e-85,0.623672830623788,0.964,0.827,3.2797226167548e-81,"11","SCML4"
"FOXP13",8.24602129114845e-85,0.660820492195645,0.945,0.803,1.35910922920709e-80,"11","FOXP1"
"KANK12",1.88878513062847e-78,0.593436772195016,0.292,0.094,3.11309565230185e-74,"11","KANK1"
"ARSB2",6.16844352889732e-76,0.794145340812335,0.633,0.368,1.01668286243286e-71,"11","ARSB"
"TXK3",6.04816061603367e-75,0.648007295441875,0.754,0.48,9.96857832734669e-71,"11","TXK"
"TBC1D53",9.72104695923305e-75,0.553554957521292,0.993,0.971,1.60222295982079e-70,"11","TBC1D5"
"TGFBR23",1.42891028772557e-68,0.682800560878752,0.854,0.676,2.35512993622929e-64,"11","TGFBR2"
"ATP8A12",1.50491508452914e-58,0.549168392227631,0.906,0.753,2.48040104232094e-54,"11","ATP8A1"
"AFF33",3.5999594025659e-58,0.533562079425424,0.953,0.822,5.93345308730912e-54,"11","AFF3"
"BBX1",4.26080798908966e-56,0.491559829681298,0.969,0.892,7.02266372761758e-52,"11","BBX"
"ZNF5362",1.07805922572643e-52,0.425586718955701,0.336,0.14,1.77685721584231e-48,"11","ZNF536"
"PSEN22",4.7467275708554e-49,0.474029208441278,0.353,0.165,7.82355638228387e-45,"11","PSEN2"
"ERBIN2",4.58888484308095e-48,0.44027288730724,0.942,0.872,7.56339999836602e-44,"11","ERBIN"
"PRKCE3",1.17430742554875e-47,0.50071704055442,0.894,0.751,1.93549349878945e-43,"11","PRKCE"
"SSH23",1.36241969224826e-47,0.442177831379432,0.98,0.918,2.24554013676358e-43,"11","SSH2"
"RASGRP12",4.74815637098596e-47,0.50888095932327,0.778,0.607,7.82591133065906e-43,"11","RASGRP1"
"PLAC83",4.80862681361275e-47,0.388744812450495,0.977,0.94,7.92557871419654e-43,"11","PLAC8"
"CAMK42",8.61538417362351e-46,0.41615294121779,0.977,0.912,1.41998761949663e-41,"11","CAMK4"
"TRIM223",5.52437299417979e-44,0.513489510039694,0.858,0.735,9.10527156900713e-40,"11","TRIM22"
"LDLRAD42",1.07773063222028e-43,0.604645949780569,0.425,0.226,1.77631562802546e-39,"11","LDLRAD4"
"TMEM712",3.41009499160771e-43,0.501636649497724,0.49,0.292,5.62051856516782e-39,"11","TMEM71"
"LTB3",7.20622803929462e-43,0.345802579984088,0.994,0.973,1.18773050543654e-38,"11","LTB"
"ATP10A3",9.38113003026115e-43,0.48592950990852,0.745,0.516,1.54619785158764e-38,"11","ATP10A"
"ALPK22",1.3097264833927e-42,0.507106913323738,0.493,0.295,2.15869118992785e-38,"11","ALPK2"
"ZNF618",4.32581202868615e-42,0.441106906898665,0.271,0.118,7.12980338568051e-38,"11","ZNF618"
"NR3C22",7.4054461783451e-42,0.54751621422288,0.637,0.43,1.22056563911484e-37,"11","NR3C2"
"PRKN2",1.17439187269992e-40,0.627120750574929,0.427,0.239,1.93563268458401e-36,"11","PRKN"
"ERRFI11",2.3560760999935e-37,0.470389241670064,0.33,0.169,3.88328462800928e-33,"11","ERRFI1"
"MACF12",3.91627624037777e-37,0.324354562186096,0.984,0.971,6.45480649939064e-33,"11","MACF1"
"PRKCQ3",7.5261722602604e-37,0.431686147146244,0.884,0.808,1.24046371193612e-32,"11","PRKCQ"
"FBXW72",2.46226785214042e-36,0.505494924124957,0.85,0.736,4.05830987389783e-32,"11","FBXW7"
"TLE12",7.07282856026658e-35,0.409548547164144,0.337,0.178,1.16574360330314e-30,"11","TLE1"
"RCAN32",8.53194035014391e-35,0.459593925863483,0.764,0.619,1.40623440851072e-30,"11","RCAN3"
