"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TLK11",1.30815205663875e-66,0.498869301168007,0.854,0.734,2.15609621975198e-62,"CD4+ TCM","TLK1"
"JAZF14",3.69739548066768e-66,0.393168890748681,0.72,0.478,6.09404723123647e-62,"CD4+ TCM","JAZF1"
"KLF71",1.89181940571725e-65,0.413013436054604,0.429,0.239,3.11809674450318e-61,"CD4+ TCM","KLF7"
"IFGGB23",2.8423984365647e-65,0.406538451661518,0.374,0.196,4.68484110314593e-61,"CD4+ TCM","IFGGB2"
"ANAPC112",9.55407635885877e-65,0.424571144528708,0.703,0.531,1.5747028654671e-60,"CD4+ TCM","ANAPC11"
"RASGRP13",1.33023751269166e-64,0.452454790863315,0.572,0.361,2.1924974684184e-60,"CD4+ TCM","RASGRP1"
"CD55",1.38230623319922e-64,0.383911393210766,0.399,0.216,2.27831713355895e-60,"CD4+ TCM","CD5"
"TAB22",1.04611337185225e-63,0.470992437732805,0.694,0.528,1.72420405948688e-59,"CD4+ TCM","TAB2"
"STAT43",1.36590158905266e-63,0.312847959639762,0.796,0.515,2.2512789990766e-59,"CD4+ TCM","STAT4"
"GRAP24",2.19506980709421e-63,0.38832395073489,0.53,0.315,3.61791405605267e-59,"CD4+ TCM","GRAP2"
"CHIC21",8.12579044339057e-63,0.382743724078386,0.795,0.638,1.33929278087963e-58,"CD4+ TCM","CHIC2"
"LBH2",1.415302477302e-62,0.410727972064569,0.531,0.334,2.33270154308916e-58,"CD4+ TCM","LBH"
"BBX2",4.17270372421043e-62,0.401989280911951,0.867,0.74,6.87745027824363e-58,"CD4+ TCM","BBX"
"ERBIN1",4.92717979000561e-62,0.433037793527812,0.894,0.787,8.12097772988725e-58,"CD4+ TCM","ERBIN"
"UBE2Q21",1.15260168326003e-60,0.487038994282024,0.459,0.292,1.89971809434918e-56,"CD4+ TCM","UBE2Q2"
"METTL81",5.61960888983219e-60,0.454775714534384,0.525,0.342,9.26223937222141e-56,"CD4+ TCM","METTL8"
"IL27RA3",2.81853351161136e-59,0.418197877845694,0.591,0.384,4.64550693383784e-55,"CD4+ TCM","IL27RA"
"CYFIP23",4.50353604098539e-59,0.348588256856809,0.785,0.566,7.42272810275212e-55,"CD4+ TCM","CYFIP2"
"ITPKB1",1.43803917548985e-58,0.423167236851189,0.689,0.508,2.37017616904238e-54,"CD4+ TCM","ITPKB"
"EIF3G1",8.3424480832736e-58,0.391373830575481,0.832,0.696,1.37500229308516e-53,"CD4+ TCM","EIF3G"
"SPTAN12",9.05913068798664e-57,0.425382714030401,0.653,0.491,1.49312591999396e-52,"CD4+ TCM","SPTAN1"
"EVA1B1",1.27782094715154e-56,0.367949112801789,0.442,0.262,2.10610448509517e-52,"CD4+ TCM","EVA1B"
"ICAM21",1.54687179207606e-56,0.371661837962462,0.57,0.379,2.54955408769976e-52,"CD4+ TCM","ICAM2"
"TLE41",3.11979362735944e-56,0.372418072406715,0.614,0.425,5.14204385661383e-52,"CD4+ TCM","TLE4"
"NCALD2",3.16308346566336e-56,0.348908756685351,0.364,0.192,5.21339416810635e-52,"CD4+ TCM","NCALD"
"HOMER22",6.58586160576058e-56,0.443386687845465,0.595,0.433,1.08548170986146e-51,"CD4+ TCM","HOMER2"
"HIVEP21",2.54417378381335e-55,0.371071501586528,0.356,0.193,4.19330723048117e-51,"CD4+ TCM","HIVEP2"
"CARD192",3.50324452531747e-55,0.377610766130511,0.712,0.545,5.77404762662825e-51,"CD4+ TCM","CARD19"
"SNRPG1",6.49689870142381e-55,0.333881234887791,0.961,0.833,1.07081884396867e-50,"CD4+ TCM","SNRPG"
"CDKN1B1",1.23831730712573e-54,0.3957257928367,0.479,0.311,2.04099458560463e-50,"CD4+ TCM","CDKN1B"
"PATJ4",1.30524105640951e-54,0.346052557632292,0.35,0.187,2.15129830917415e-50,"CD4+ TCM","PATJ"
"ACTN12",1.42102962528325e-54,0.27247696325222,0.35,0.185,2.34214102839186e-50,"CD4+ TCM","ACTN1"
"EEF1A12",9.58266315231915e-54,0.301584329471294,0.996,0.885,1.57941454076524e-49,"CD4+ TCM","EEF1A1"
"FAM241A1",1.39887802367904e-53,0.414718524040319,0.491,0.312,2.30563075862779e-49,"CD4+ TCM","FAM241A"
"ALPK21",1.85646165421655e-52,0.334118967930095,0.365,0.2,3.05982009847971e-48,"CD4+ TCM","ALPK2"
"TRIM343",1.42358089783485e-51,0.374061530751653,0.638,0.463,2.3463460358114e-47,"CD4+ TCM","TRIM34"
"SAMHD11",2.69293817337788e-51,0.372161933101906,0.442,0.266,4.43850069736142e-47,"CD4+ TCM","SAMHD1"
"YWHAH4",3.97158565680047e-51,0.41938728259248,0.55,0.39,6.54596747953853e-47,"CD4+ TCM","YWHAH"
"KLF123",5.24673154634063e-51,0.330176644142542,0.895,0.676,8.64766293467863e-47,"CD4+ TCM","KLF12"
"TBC1D42",2.65018655402341e-50,0.292581216601696,0.279,0.143,4.36803747834139e-46,"CD4+ TCM","TBC1D4"
"DTHD11",8.3317100722826e-50,0.369107199002246,0.313,0.168,1.37323245411362e-45,"CD4+ TCM","DTHD1"
"MAP3K5",1.45718845908442e-49,0.385313571802579,0.511,0.34,2.40173801826294e-45,"CD4+ TCM","MAP3K5"
"HADH1",1.48016417599297e-49,0.347059877877821,0.281,0.149,2.43960659487162e-45,"CD4+ TCM","HADH"
"FAN13",3.1917509529395e-49,0.332228755219911,0.331,0.185,5.26064392063488e-45,"CD4+ TCM","FAN1"
"SLC9A93",1.85071479197265e-48,0.273902805543499,0.879,0.625,3.05034812012933e-44,"CD4+ TCM","SLC9A9"
"GABARAPL22",5.38820680120434e-48,0.358156039541905,0.786,0.655,8.88084244974499e-44,"CD4+ TCM","GABARAPL2"
"SMCHD11",6.37309627536152e-48,0.310257050591663,0.936,0.844,1.05041372810509e-43,"CD4+ TCM","SMCHD1"
"NDFIP13",1.53220935350508e-47,0.331642219281651,0.749,0.619,2.52538745644707e-43,"CD4+ TCM","NDFIP1"
"PEBP13",6.82783147159823e-47,0.376496986215175,0.625,0.477,1.12536318314882e-42,"CD4+ TCM","PEBP1"
"WRNIP11",5.60334195724308e-46,0.361783938114649,0.549,0.402,9.23542821392804e-42,"CD4+ TCM","WRNIP1"
"PDSS11",3.54519028738219e-45,0.332476147213025,0.261,0.135,5.84318263166332e-41,"CD4+ TCM","PDSS1"
"DCLK21",4.52013418242465e-45,0.332936167220919,0.325,0.185,7.45008515947231e-41,"CD4+ TCM","DCLK2"
"GYPC3",1.29545601064388e-44,0.325046176312658,0.407,0.25,2.13517059674324e-40,"CD4+ TCM","GYPC"
"CCDC181",4.26051789702491e-44,0.317560188196853,0.324,0.185,7.02218559787646e-40,"CD4+ TCM","CCDC18"
"HSP90AA14",5.77627550388758e-44,0.330996574132638,0.77,0.642,9.52045728550751e-40,"CD4+ TCM","HSP90AA1"
"YARS12",8.05583353198986e-44,0.319656375421829,0.475,0.308,1.32776248274257e-39,"CD4+ TCM","YARS1"
"CASP32",2.63326424356468e-43,0.315774721237286,0.325,0.189,4.34014612624331e-39,"CD4+ TCM","CASP3"
"NTAQ11",4.18729737158619e-43,0.382834118493961,0.417,0.277,6.90150352784835e-39,"CD4+ TCM","NTAQ1"
"PQBP11",5.03179406479528e-43,0.378439217161191,0.481,0.342,8.29340297759558e-39,"CD4+ TCM","PQBP1"
"NUCKS12",6.66217646594146e-43,0.297425206042004,0.791,0.654,1.09805992511647e-38,"CD4+ TCM","NUCKS1"
"SP1104",1.46890851555638e-42,0.316273163627297,0.761,0.632,2.42105501534002e-38,"CD4+ TCM","SP110"
"MAN2A12",3.49031662508418e-42,0.334650138675136,0.713,0.564,5.75273986146375e-38,"CD4+ TCM","MAN2A1"
"MALT14",1.74301596750244e-41,0.388511426799713,0.601,0.45,2.87283891763753e-37,"CD4+ TCM","MALT1"
"DTX3L1",4.76852232674071e-41,0.336468875359033,0.465,0.324,7.85947849893403e-37,"CD4+ TCM","DTX3L"
"GSTO14",1.42682846322484e-40,0.392056616953552,0.733,0.593,2.35169867308718e-36,"CD4+ TCM","GSTO1"
"LNPEP1",2.14874097718331e-40,0.377739201102869,0.593,0.454,3.54155487859353e-36,"CD4+ TCM","LNPEP"
"ZC3HAV11",2.46947246962761e-40,0.329343802225482,0.687,0.546,4.07018452444022e-36,"CD4+ TCM","ZC3HAV1"
"TRIO2",1.05375703414522e-39,0.423661796359744,0.579,0.448,1.73680234367816e-35,"CD4+ TCM","TRIO"
"TERF2IP2",1.08075442944531e-39,0.315819294092567,0.577,0.432,1.78129945061177e-35,"CD4+ TCM","TERF2IP"
"TRAF3IP31",3.63389234138872e-39,0.305878084787633,0.805,0.676,5.98938135707689e-35,"CD4+ TCM","TRAF3IP3"
"TXNDC113",1.45608912668909e-38,0.348489990653407,0.477,0.333,2.39992609860895e-34,"CD4+ TCM","TXNDC11"
"SAMD4A2",2.12458917754577e-38,0.266839308498515,0.26,0.138,3.50174788243093e-34,"CD4+ TCM","SAMD4A"
"SP1004",4.98066151563542e-38,0.268072196381144,0.917,0.803,8.20912631007029e-34,"CD4+ TCM","SP100"
"RASA34",3.26305140237434e-37,0.282902278630841,0.858,0.727,5.37816132139339e-33,"CD4+ TCM","RASA3"
"TARS32",3.27012344180116e-37,0.276613319050772,0.28,0.157,5.38981745677667e-33,"CD4+ TCM","TARS3"
"SGTB3",3.73340800052987e-37,0.284803848041673,0.301,0.177,6.15340306647333e-33,"CD4+ TCM","SGTB"
"URI11",4.59998889860334e-37,0.316761212297403,0.603,0.459,7.58170170267803e-33,"CD4+ TCM","URI1"
"PDCD44",6.79201362095001e-37,0.264632808881957,0.791,0.642,1.11945968500498e-32,"CD4+ TCM","PDCD4"
"SEPTIN12",8.25113034476844e-37,0.311748502152418,0.396,0.256,1.35995130342473e-32,"CD4+ TCM","SEPTIN1"
"TTC39C4",1.40761840308194e-36,0.296225032675835,0.406,0.271,2.32003665195965e-32,"CD4+ TCM","TTC39C"
"EIF3K",2.39954487970244e-36,0.259217787696008,0.984,0.864,3.95492987072556e-32,"CD4+ TCM","EIF3K"
"UQCC31",7.36588601263872e-36,0.313058040798478,0.29,0.177,1.21404533260311e-31,"CD4+ TCM","UQCC3"
"CD2AP4",1.98237660804464e-35,0.322838922843754,0.52,0.378,3.26735312537918e-31,"CD4+ TCM","CD2AP"
"ORC42",2.23116791515934e-35,0.291479725329293,0.662,0.53,3.67741095776562e-31,"CD4+ TCM","ORC4"
"RNF1301",2.88534839202337e-35,0.344288492307985,0.781,0.667,4.75563121973291e-31,"CD4+ TCM","RNF130"
"RWDD12",3.44274086435984e-35,0.29122293265835,0.736,0.606,5.6743254926379e-31,"CD4+ TCM","RWDD1"
"CRLF31",1.50126694869451e-34,0.26901471610089,0.801,0.703,2.47438818483829e-30,"CD4+ TCM","CRLF3"
"RBL21",1.00775353001682e-33,0.300636796691073,0.655,0.519,1.66097936817372e-29,"CD4+ TCM","RBL2"
"SNRK4",1.20374284751547e-33,0.280652259143529,0.807,0.698,1.98400896127501e-29,"CD4+ TCM","SNRK"
"ADIRF2",1.76802721929005e-33,0.315698149309663,0.258,0.146,2.91406246283387e-29,"CD4+ TCM","ADIRF"
"TULP41",3.06198207410529e-33,0.362327994102684,0.26,0.153,5.04675885454034e-29,"CD4+ TCM","TULP4"
"C15H16orf871",4.37679295504675e-33,0.332272265453255,0.434,0.308,7.21383014850806e-29,"CD4+ TCM","C15H16orf87"
"OPTN3",7.71085065928716e-33,0.271051755508472,0.677,0.529,1.27090240566371e-28,"CD4+ TCM","OPTN"
"FAIM1",2.81974525595376e-32,0.260737600447175,0.461,0.312,4.64750413086298e-28,"CD4+ TCM","FAIM"
"SSBP43",3.41482088899643e-32,0.270392321179453,0.53,0.388,5.62830778924391e-28,"CD4+ TCM","SSBP4"
"S1PR13",1.24878326320852e-31,0.260644508325387,0.509,0.365,2.05824457442028e-27,"CD4+ TCM","S1PR1"
"PUM11",8.95936252970494e-31,0.317938899978328,0.677,0.581,1.47668213214597e-26,"CD4+ TCM","PUM1"
"RFC12",9.06351860883429e-31,0.288554648335854,0.535,0.404,1.49384913710807e-26,"CD4+ TCM","RFC1"
"POLR2H",1.31802195238018e-30,0.307448131310446,0.414,0.302,2.17236378191302e-26,"CD4+ TCM","POLR2H"
"GPHN3",2.03391850548463e-30,0.311205160802363,0.578,0.428,3.35230448073977e-26,"CD4+ TCM","GPHN"
"FNIP22",2.13438761642755e-30,0.284298118944978,0.435,0.305,3.51789766939589e-26,"CD4+ TCM","FNIP2"
"MAF3",3.81281191955484e-30,0.266576566169362,0.329,0.203,6.28427660581028e-26,"CD4+ TCM","MAF"
"CAPN72",6.46318914678428e-30,0.339548632449168,0.413,0.294,1.06526283517298e-25,"CD4+ TCM","CAPN7"
"SGO13",1.9444651730939e-29,0.323107118849464,0.523,0.402,3.20486749829337e-25,"CD4+ TCM","SGO1"
"RNF1573",2.00923474084654e-29,0.277409021095254,0.399,0.267,3.31162069986327e-25,"CD4+ TCM","RNF157"
"SRSF101",3.12430000230388e-29,0.252247070938559,0.659,0.546,5.14947126379725e-25,"CD4+ TCM","SRSF10"
"ATAD21",5.65221715363851e-29,0.323583552714882,0.34,0.231,9.31598431262699e-25,"CD4+ TCM","ATAD2"
"MDFIC4",8.14814192059671e-29,0.30780908002401,0.614,0.482,1.34297675135275e-24,"CD4+ TCM","MDFIC"
"PDE4B2",1.13355085233547e-28,0.314382263986811,0.7,0.598,1.86831851481932e-24,"CD4+ TCM","PDE4B"
"SMARCE13",1.30308416634068e-28,0.27880877039317,0.602,0.494,2.14774332296271e-24,"CD4+ TCM","SMARCE1"
"FKBP54",1.45323658529584e-28,0.260069197269865,0.611,0.466,2.3952245398846e-24,"CD4+ TCM","FKBP5"
"SLC25A121",6.59232570112492e-28,0.275411451986968,0.507,0.382,1.08654712205941e-23,"CD4+ TCM","SLC25A12"
"MIB21",1.62435847270427e-27,0.276265323660023,0.385,0.271,2.67726763471118e-23,"CD4+ TCM","MIB2"
"DLA-792",2.46956668438559e-27,0.307844408340315,0.416,0.297,4.07033980920432e-23,"CD4+ TCM","DLA-79"
"AKAP111",2.03816043373094e-26,0.256339773456447,0.323,0.214,3.35929602687533e-22,"CD4+ TCM","AKAP11"
"CEBPZ2",2.04774075715192e-26,0.294645962545756,0.519,0.415,3.3750863159378e-22,"CD4+ TCM","CEBPZ"
"SLC44A21",2.57697645931688e-26,0.256481968913878,0.425,0.303,4.24737260024607e-22,"CD4+ TCM","SLC44A2"
"STAT12",2.66527311686768e-25,0.264002397466594,0.627,0.52,4.39290315122131e-21,"CD4+ TCM","STAT1"
"DDX241",8.7691758792764e-25,0.258561660392457,0.637,0.537,1.44533556842234e-20,"CD4+ TCM","DDX24"
"JPT12",3.33588937241469e-24,0.252915772156049,0.527,0.414,5.4982128636139e-20,"CD4+ TCM","JPT1"
"TBK11",5.79349093306076e-23,0.252632349087633,0.384,0.283,9.54883175587075e-19,"CD4+ TCM","TBK1"
"ATXN101",2.09646194304079e-22,0.252332463601308,0.377,0.275,3.45538857451983e-18,"CD4+ TCM","ATXN10"
"ITPR21",1.57863578327181e-20,0.267823269932193,0.823,0.758,2.60190749798859e-16,"CD4+ TCM","ITPR2"
"KAT2B1",1.17904254345671e-19,0.26052327681505,0.398,0.303,1.94329792012534e-15,"CD4+ TCM","KAT2B"
"MIB11",1.31686188537477e-19,0.28763298851878,0.41,0.314,2.17045175947469e-15,"CD4+ TCM","MIB1"
"VPS541",2.63771478606704e-19,0.257183516057925,0.498,0.405,4.3474815103957e-15,"CD4+ TCM","VPS54"
"SNRNP481",5.28597691657906e-09,0.251767787145027,0.326,0.274,8.71234715390561e-05,"CD4+ TCM","SNRNP48"
"NTRK2",0,1.79291148852903,0.54,0.007,0,"CD4+ TEM, Th17-like","NTRK2"
"PTPN132",0,1.69715706261756,0.616,0.074,0,"CD4+ TEM, Th17-like","PTPN13"
"MAF4",0,1.6444624350864,0.856,0.198,0,"CD4+ TEM, Th17-like","MAF"
"ADAM12",0,1.47365481585179,0.424,0.017,0,"CD4+ TEM, Th17-like","ADAM12"
"NRG2",0,1.38975458165856,0.451,0.028,0,"CD4+ TEM, Th17-like","NRG2"
"RGS171",0,1.18830562052079,0.596,0.096,0,"CD4+ TEM, Th17-like","RGS17"
"ZNF4621",0,0.964597904874841,0.411,0.032,0,"CD4+ TEM, Th17-like","ZNF462"
"DNAH8",0,0.789594679451227,0.336,0.021,0,"CD4+ TEM, Th17-like","DNAH8"
"CCR6",0,0.782532244742341,0.369,0.027,0,"CD4+ TEM, Th17-like","CCR6"
"NPAS2",6.65384661624657e-282,0.727687711749385,0.289,0.025,1.09668699928976e-277,"CD4+ TEM, Th17-like","NPAS2"
"RORA3",6.95322991355406e-280,1.89775034041296,0.955,0.357,1.14603135435198e-275,"CD4+ TEM, Th17-like","RORA"
"DSTN1",9.96619776211598e-243,0.886802313690461,0.365,0.048,1.64262871515196e-238,"CD4+ TEM, Th17-like","DSTN"
"EPAS11",3.42606039534845e-227,0.694394180419545,0.356,0.047,5.64683274361332e-223,"CD4+ TEM, Th17-like","EPAS1"
"HIPK23",7.38332483525998e-226,1.44440547013677,0.855,0.295,1.21691959934755e-221,"CD4+ TEM, Th17-like","HIPK2"
"TSHZ21",2.45395361758976e-224,1.2789094225786,0.28,0.03,4.04460635251145e-220,"CD4+ TEM, Th17-like","TSHZ2"
"SLC9A94",4.60299634966434e-206,1.64383939301429,0.998,0.631,7.58665858351677e-202,"CD4+ TEM, Th17-like","SLC9A9"
"LTBP1",2.95253662091592e-203,0.828212808394364,0.309,0.04,4.86637085859362e-199,"CD4+ TEM, Th17-like","LTBP1"
"ST3GAL63",3.90162958992838e-182,1.21383398305015,0.784,0.277,6.43066589011996e-178,"CD4+ TEM, Th17-like","ST3GAL6"
"ICOS4",1.42830367009324e-181,1.23933610652486,0.773,0.251,2.35413010904768e-177,"CD4+ TEM, Th17-like","ICOS"
"IL7R5",4.80154145935691e-179,1.50998365841137,0.933,0.418,7.91390063331205e-175,"CD4+ TEM, Th17-like","IL7R"
"RBP41",1.30207213079503e-174,0.871504936284712,0.382,0.068,2.14607528597637e-170,"CD4+ TEM, Th17-like","RBP4"
"SFMBT25",3.16474707789095e-161,1.24505490149678,0.795,0.299,5.21613613377987e-157,"CD4+ TEM, Th17-like","SFMBT2"
"SPATS2L2",2.81568690775766e-159,0.954829996980478,0.742,0.246,4.64081516136618e-155,"CD4+ TEM, Th17-like","SPATS2L"
"PLVAP2",2.94760362951161e-153,1.09730185589529,0.793,0.29,4.85824030216104e-149,"CD4+ TEM, Th17-like","PLVAP"
"S100A21",1.19725972998543e-150,0.630377503616917,0.336,0.059,1.97332348696198e-146,"CD4+ TEM, Th17-like","S100A2"
"DOCK35",1.70913048235147e-143,1.28320949542564,0.927,0.446,2.81698886101169e-139,"CD4+ TEM, Th17-like","DOCK3"
"CD803",1.6664099125251e-133,0.943147335031594,0.709,0.253,2.74657681782386e-129,"CD4+ TEM, Th17-like","CD80"
"SEPTIN111",1.73853202231148e-131,0.964357887724264,0.765,0.293,2.86544847917378e-127,"CD4+ TEM, Th17-like","SEPTIN11"
"RAPGEF53",1.6384634621496e-129,1.04441415276561,0.795,0.33,2.70051547831496e-125,"CD4+ TEM, Th17-like","RAPGEF5"
"MFHAS13",1.50237655418626e-128,0.896223567689351,0.475,0.127,2.47621703660979e-124,"CD4+ TEM, Th17-like","MFHAS1"
"PLEKHA51",1.01148921348255e-124,1.02602736258172,0.44,0.115,1.66713652166194e-120,"CD4+ TEM, Th17-like","PLEKHA5"
"RNASEH2B3",8.34176897019978e-121,0.922920546401877,0.816,0.387,1.37489036166833e-116,"CD4+ TEM, Th17-like","RNASEH2B"
"PPEF11",2.61623644292715e-120,0.727429945427602,0.356,0.079,4.31208090523253e-116,"CD4+ TEM, Th17-like","PPEF1"
"SLAMF11",6.23282697107022e-120,0.545653376533812,0.353,0.076,1.02729454137179e-115,"CD4+ TEM, Th17-like","SLAMF1"
"HMGN33",2.0459125357222e-118,0.98311398320009,0.804,0.399,3.37207304137733e-114,"CD4+ TEM, Th17-like","HMGN3"
"ITGB12",2.14368134671325e-111,1.21792280667247,0.802,0.424,3.53321559565279e-107,"CD4+ TEM, Th17-like","ITGB1"
"CLIC53",1.08875436982097e-110,0.873695698304991,0.682,0.259,1.79448495233893e-106,"CD4+ TEM, Th17-like","CLIC5"
"INPP4B5",2.25108017407972e-110,0.850501232533954,0.985,0.503,3.71023034291819e-106,"CD4+ TEM, Th17-like","INPP4B"
"CTLA43",6.77438882757902e-110,0.744748204472729,0.529,0.158,1.11655476656157e-105,"CD4+ TEM, Th17-like","CTLA4"
"SKAP15",9.49836184700549e-110,0.949993737778199,0.991,0.588,1.56551999962344e-105,"CD4+ TEM, Th17-like","SKAP1"
"RCAN22",8.93619317699333e-108,0.679714224138523,0.384,0.096,1.47286335943204e-103,"CD4+ TEM, Th17-like","RCAN2"
"DLGAP21",2.3189569777717e-107,0.709333649492802,0.447,0.123,3.82210489076331e-103,"CD4+ TEM, Th17-like","DLGAP2"
"NEDD42",3.01130630362954e-107,0.773829551819574,0.624,0.23,4.96323504964221e-103,"CD4+ TEM, Th17-like","NEDD4"
"CD284",3.94151398917843e-107,0.762633483029575,0.584,0.196,6.49640335696389e-103,"CD4+ TEM, Th17-like","CD28"
"FNBP13",1.25430549757167e-105,0.9705538306697,0.958,0.73,2.06734632109763e-101,"CD4+ TEM, Th17-like","FNBP1"
"LRRC13",7.42633956697662e-99,0.755403087246626,0.589,0.213,1.22400928742909e-94,"CD4+ TEM, Th17-like","LRRC1"
"ETS15",1.27024644252044e-98,0.807200837507938,0.996,0.718,2.09362018656219e-94,"CD4+ TEM, Th17-like","ETS1"
"CSGALNACT13",3.29300886949337e-98,0.860257339197463,0.678,0.272,5.42753721869897e-94,"CD4+ TEM, Th17-like","CSGALNACT1"
"INTS6L2",1.22371174908499e-96,0.684885803450262,0.449,0.138,2.01692170484188e-92,"CD4+ TEM, Th17-like","INTS6L"
"MDFIC5",2.6419029409918e-94,0.953784518296749,0.853,0.482,4.35438442734268e-90,"CD4+ TEM, Th17-like","MDFIC"
"CAMK45",1.59342452195368e-89,0.7733494122724,0.944,0.481,2.62628229708406e-85,"CD4+ TEM, Th17-like","CAMK4"
"CD3E5",2.02902952220899e-89,0.797768583892735,0.989,0.56,3.34424645850485e-85,"CD4+ TEM, Th17-like","CD3E"
"S100A52",5.26108807767477e-89,1.15278131490148,0.842,0.466,8.67132536962355e-85,"CD4+ TEM, Th17-like","S100A5"
"GALNT175",1.04695623228804e-88,0.985570039466453,0.662,0.279,1.72559326205714e-84,"CD4+ TEM, Th17-like","GALNT17"
"BCL11B5",1.20640329887644e-88,0.732679622741712,0.855,0.404,1.98839391720814e-84,"CD4+ TEM, Th17-like","BCL11B"
"GPX13",1.24442233819191e-86,0.813709270671787,0.975,0.758,2.05105689780791e-82,"CD4+ TEM, Th17-like","GPX1"
"PLCL15",7.4581280997337e-86,0.739050306624666,0.733,0.316,1.22924867339811e-81,"CD4+ TEM, Th17-like","PLCL1"
"CD23",1.04261207415612e-84,0.718221612772032,0.851,0.441,1.71843322062412e-80,"CD4+ TEM, Th17-like","CD2"
"ATXN13",1.81605258283369e-84,0.919395575582541,0.875,0.523,2.99321786702648e-80,"CD4+ TEM, Th17-like","ATXN1"
"PRKCH2",5.76904729138278e-84,0.661510004844988,0.88,0.448,9.50854374565709e-80,"CD4+ TEM, Th17-like","PRKCH"
"GATA33",8.86497343097633e-83,0.612148696707644,0.542,0.197,1.46112492089352e-78,"CD4+ TEM, Th17-like","GATA3"
"ARL4C3",5.62133103108837e-81,0.717486499587643,0.725,0.331,9.26507780543985e-77,"CD4+ TEM, Th17-like","ARL4C"
"ZNRF13",4.73130037648536e-80,0.732661974042174,0.733,0.347,7.79812928052317e-76,"CD4+ TEM, Th17-like","ZNRF1"
"PRDM1",4.26457843566536e-76,0.543761717675895,0.396,0.124,7.02887817766365e-72,"CD4+ TEM, Th17-like","PRDM1"
"TNIK5",9.30076221637603e-76,0.721748638927588,0.973,0.576,1.5329516285031e-71,"CD4+ TEM, Th17-like","TNIK"
"ARHGAP423",1.57917840554053e-75,0.834812308844846,0.682,0.325,2.6028018480119e-71,"CD4+ TEM, Th17-like","ARHGAP42"
"IKZF2",1.2044977387677e-73,0.817162181390666,0.524,0.201,1.98525317303692e-69,"CD4+ TEM, Th17-like","IKZF2"
"MPZL31",1.99012222603175e-73,0.399359477389829,0.291,0.076,3.28011945294554e-69,"CD4+ TEM, Th17-like","MPZL3"
"LYSMD23",6.3766627361829e-73,0.566241826205762,0.535,0.206,1.05100155217767e-68,"CD4+ TEM, Th17-like","LYSMD2"
"CD2263",1.9155043651092e-72,0.668349316765649,0.758,0.358,3.15713429457298e-68,"CD4+ TEM, Th17-like","CD226"
"PRDX44",1.65481990827739e-70,0.624891164231926,0.725,0.342,2.72747417282279e-66,"CD4+ TEM, Th17-like","PRDX4"
"WWOX3",1.00762545257908e-69,0.938187234969888,0.873,0.577,1.66076827094084e-65,"CD4+ TEM, Th17-like","WWOX"
"FAR22",1.81506816634182e-69,0.654382228163463,0.575,0.232,2.99159535176459e-65,"CD4+ TEM, Th17-like","FAR2"
"GYPC4",1.59063822326222e-68,0.610873473379554,0.587,0.252,2.62168991958078e-64,"CD4+ TEM, Th17-like","GYPC"
"PHACTR22",1.77632455549528e-68,0.689655553103496,0.947,0.614,2.92773813236732e-64,"CD4+ TEM, Th17-like","PHACTR2"
"RUNX22",8.21002095246076e-68,0.717924172496638,0.689,0.345,1.35317565338458e-63,"CD4+ TEM, Th17-like","RUNX2"
"GCLC",8.46461014926882e-68,0.580936527257548,0.442,0.165,1.39513704480249e-63,"CD4+ TEM, Th17-like","GCLC"
"COMMD103",1.82869692733111e-67,0.750012417268441,0.833,0.509,3.01405827562714e-63,"CD4+ TEM, Th17-like","COMMD10"
"ST3GAL3",1.85050611210614e-67,0.482933006797359,0.276,0.074,3.05000417397334e-63,"CD4+ TEM, Th17-like","ST3GAL3"
"TTC39C5",8.88153182140318e-66,0.678618270529688,0.578,0.273,1.46385407480367e-61,"CD4+ TEM, Th17-like","TTC39C"
"CD40LG3",4.86121667645482e-65,0.420105560058039,0.36,0.114,8.01225732613283e-61,"CD4+ TEM, Th17-like","CD40LG"
"ABLIM15",1.59370998246567e-64,0.628653280996405,0.745,0.377,2.62675279309992e-60,"CD4+ TEM, Th17-like","ABLIM1"
"MSRB31",1.60817854002005e-64,0.554211804495882,0.307,0.09,2.65059986966104e-60,"CD4+ TEM, Th17-like","MSRB3"
"STAT44",3.91725069257978e-64,0.673640966954675,0.907,0.523,6.45641259150999e-60,"CD4+ TEM, Th17-like","STAT4"
"THY12",8.85724234157799e-64,0.640291994753687,0.624,0.297,1.45985068273888e-59,"CD4+ TEM, Th17-like","THY1"
"BTBD111",9.17187056647712e-64,0.6015686443296,0.435,0.159,1.51170770676676e-59,"CD4+ TEM, Th17-like","BTBD11"
"FARP11",1.20103966754266e-63,0.525404360870047,0.302,0.088,1.9795535800438e-59,"CD4+ TEM, Th17-like","FARP1"
"FYN3",1.81503338468664e-63,0.592849302986951,0.958,0.584,2.99153802464052e-59,"CD4+ TEM, Th17-like","FYN"
"ESYT33",1.93572703866774e-63,0.673730941880354,0.542,0.226,3.19046530513217e-59,"CD4+ TEM, Th17-like","ESYT3"
"AURKB",2.27632475383948e-63,0.460897468254433,0.264,0.074,3.75183845927823e-59,"CD4+ TEM, Th17-like","AURKB"
"MAN2A13",1.00247984806983e-62,0.706205734200862,0.871,0.566,1.6522872855887e-58,"CD4+ TEM, Th17-like","MAN2A1"
