"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CD861",1.12169999554297e-38,0.866383255742685,0.424,0.138,1.84878593265392e-34,"M-MDSC","CD86"
"AGTPBP13",1.55321768705332e-38,0.933256538785803,0.766,0.441,2.56001339180128e-34,"M-MDSC","AGTPBP1"
"SLC12A9",1.7581715109297e-38,0.616163659992376,0.333,0.093,2.89781828431433e-34,"M-MDSC","SLC12A9"
"TRDMT14",1.93239519848496e-38,0.978416568783187,0.697,0.356,3.1849737661429e-34,"M-MDSC","TRDMT1"
"ENTPD13",2.47382922029064e-38,0.950796848764362,0.429,0.139,4.07736532088304e-34,"M-MDSC","ENTPD1"
"PI4K2A4",3.86259601541214e-38,0.800699938079322,0.866,0.594,6.36633075260229e-34,"M-MDSC","PI4K2A"
"AP1S22",5.51175956968587e-38,0.753646207171375,0.602,0.238,9.08448212275625e-34,"M-MDSC","AP1S2"
"SEMA7A1",7.28472708438579e-38,0.721809039138443,0.485,0.18,1.20066871804847e-33,"M-MDSC","SEMA7A"
"MAP3K9",9.60739244150233e-38,0.628943453429924,0.26,0.06,1.58349042220841e-33,"M-MDSC","MAP3K9"
"PSEN12",1.01766249051894e-37,0.893988310732966,0.667,0.328,1.67731131687332e-33,"M-MDSC","PSEN1"
"GLUL4",1.04807417189278e-37,0.626826764388244,0.693,0.3,1.72743585011369e-33,"M-MDSC","GLUL"
"MTF12",1.09712761946497e-37,0.754786393180332,0.385,0.124,1.80828574240216e-33,"M-MDSC","MTF1"
"DHRS73",1.33205313427646e-37,0.498187959811626,0.9,0.595,2.19548997591447e-33,"M-MDSC","DHRS7"
"ADCY91",1.37471470352581e-37,1.01199705104146,0.455,0.17,2.26580477435123e-33,"M-MDSC","ADCY9"
"RELB2",1.42423863451928e-37,1.19364647797149,0.519,0.22,2.34743011741467e-33,"M-MDSC","RELB"
"RIN31",1.92670835735756e-37,0.861769938173464,0.693,0.338,3.17560071459674e-33,"M-MDSC","RIN3"
"ZFAND34",2.11979048095155e-37,0.822338630712655,0.978,0.859,3.49383867070434e-33,"M-MDSC","ZFAND3"
"HOOK32",2.15161101037428e-37,0.8684225937624,0.887,0.647,3.54628526729888e-33,"M-MDSC","HOOK3"
"TNFSF92",2.24587269128485e-37,0.586594181733327,0.281,0.068,3.7016473697757e-33,"M-MDSC","TNFSF9"
"UBASH3B6",2.72529606799e-37,0.967990269835883,0.753,0.419,4.49183297926112e-33,"M-MDSC","UBASH3B"
"ATP6V1B21",9.78467660332928e-37,1.15782160350396,0.455,0.171,1.61271039776073e-32,"M-MDSC","ATP6V1B2"
"ADAM171",1.07329177250187e-36,0.900869073880018,0.615,0.289,1.76899949943759e-32,"M-MDSC","ADAM17"
"NDEL13",1.59120096771679e-36,0.876960574327384,0.823,0.562,2.62261743499081e-32,"M-MDSC","NDEL1"
"SUMF11",2.95568927147014e-36,0.815947192935468,0.554,0.237,4.87156705723708e-32,"M-MDSC","SUMF1"
"MYO9B3",4.07879256759261e-36,0.790505813308907,0.736,0.405,6.72266590990614e-32,"M-MDSC","MYO9B"
"MCL14",4.57884704245668e-36,0.826345970494946,0.771,0.46,7.54685569537711e-32,"M-MDSC","MCL1"
"CPEB23",7.03054872880794e-36,1.04066106014785,0.714,0.366,1.15877504148212e-31,"M-MDSC","CPEB2"
"SIK33",7.86575113196965e-36,0.939674399184677,0.887,0.598,1.29643310157124e-31,"M-MDSC","SIK3"
"SOS23",9.37204528202114e-36,0.892687567833637,0.792,0.506,1.54470050338273e-31,"M-MDSC","SOS2"
"PGLS4",1.00333167678265e-35,0.669928301400112,0.831,0.439,1.65369126967316e-31,"M-MDSC","PGLS"
"NCOA13",1.08089822388984e-35,0.965432524611291,0.892,0.671,1.78153645261523e-31,"M-MDSC","NCOA1"
"FBXO94",1.22574704262838e-35,0.726508818943028,0.68,0.343,2.02027627566009e-31,"M-MDSC","FBXO9"
"EEPD11",1.68043845949905e-35,0.512891849412286,0.264,0.062,2.76969866894633e-31,"M-MDSC","EEPD1"
"ITGB2",1.75335405513525e-35,0.594055744646318,0.359,0.11,2.88987815367391e-31,"M-MDSC","ITGB2"
"BTG11",2.47956854664689e-35,0.855098538005311,0.857,0.559,4.0868248785834e-31,"M-MDSC","BTG1"
"RRP1B3",2.77171123887057e-35,0.679733963072226,0.706,0.364,4.56833446390647e-31,"M-MDSC","RRP1B"
"MSRB12",3.172114070092e-35,0.52089949800446,0.532,0.202,5.22827841032564e-31,"M-MDSC","MSRB1"
"CTSB1",3.34523266616547e-35,0.472316050435333,0.377,0.119,5.51361248037393e-31,"M-MDSC","CTSB"
"IER31",3.40197615238366e-35,0.781952471483322,0.255,0.062,5.60713709435874e-31,"M-MDSC","IER3"
"STIM12",4.692901880686e-35,1.01744567061271,0.866,0.593,7.73484087974667e-31,"M-MDSC","STIM1"
"PARP42",5.06895852648103e-35,0.984016823155918,0.792,0.484,8.35465744334604e-31,"M-MDSC","PARP4"
"UBR42",9.22362846238772e-35,0.834407233264274,0.714,0.411,1.52023844317074e-30,"M-MDSC","UBR4"
"STK241",1.40618399908461e-34,0.966807555960549,0.649,0.332,2.31767246729126e-30,"M-MDSC","STK24"
"RAB2A4",1.56012284982108e-34,0.973058757229493,0.874,0.67,2.57139448107511e-30,"M-MDSC","RAB2A"
"WDFY24",1.8098585960967e-34,0.85943024560801,0.706,0.372,2.98300893808658e-30,"M-MDSC","WDFY2"
"GAS71",2.45079357232225e-34,0.760392288589902,0.403,0.136,4.03939796590154e-30,"M-MDSC","GAS7"
"FXYD54",2.61139184780495e-34,0.744203271413464,0.944,0.668,4.30409604355212e-30,"M-MDSC","FXYD5"
"PRR5L1",3.38152507598075e-34,0.64172499363571,0.299,0.08,5.57342963023147e-30,"M-MDSC","PRR5L"
"F51",3.95617403784542e-34,0.651048554185674,0.286,0.079,6.52056604917683e-30,"M-MDSC","F5"
"VIM4",3.98184806604274e-34,0.655661832167205,1,0.902,6.56288198245164e-30,"M-MDSC","VIM"
"NOD11",5.27889261471413e-34,0.570904371199071,0.294,0.082,8.70067080757183e-30,"M-MDSC","NOD1"
"FTL3",6.03060787758837e-34,0.480371949068376,0.996,0.937,9.93964790384116e-30,"M-MDSC","FTL"
"CYP46A11",6.93516984809038e-34,0.604553321520838,0.303,0.088,1.14305469436226e-29,"M-MDSC","CYP46A1"
"INPP5A",8.38908677549463e-34,0.672654784561006,0.489,0.193,1.38268928233703e-29,"M-MDSC","INPP5A"
"VPS26B1",9.25354595206047e-34,0.627224373908799,0.433,0.161,1.52516944381861e-29,"M-MDSC","VPS26B"
"SHKBP13",1.25402076540536e-33,0.595122210486487,0.437,0.159,2.06687702554111e-29,"M-MDSC","SHKBP1"
"MBOAT12",1.5946410001848e-33,0.949306727161576,0.844,0.573,2.62828729650459e-29,"M-MDSC","MBOAT1"
"UTRN1",1.76499727629754e-33,0.746706108200542,0.983,0.904,2.9090685107936e-29,"M-MDSC","UTRN"
"TXNRD11",2.31903694622735e-33,0.918810300964898,0.736,0.435,3.82223669477191e-29,"M-MDSC","TXNRD1"
"PTPN124",3.88184917903332e-33,0.922302868204423,0.606,0.289,6.39806381688272e-29,"M-MDSC","PTPN12"
"TNK2",5.58480600985801e-33,0.363394905814095,0.273,0.068,9.20487726544798e-29,"M-MDSC","TNK2"
"SLC7A112",8.62543754137151e-33,1.17802620010957,0.394,0.133,1.42164461556885e-28,"M-MDSC","SLC7A11"
"PPP3CA4",8.95036987744337e-33,0.834332013719343,0.913,0.699,1.47519996320022e-28,"M-MDSC","PPP3CA"
"IL18RAP2",1.00828527248249e-32,0.683877335047649,0.502,0.196,1.66185578610564e-28,"M-MDSC","IL18RAP"
"GRINA3",1.05181951916755e-32,0.629420667491132,0.558,0.246,1.73360893149196e-28,"M-MDSC","GRINA"
"ATF63",1.47635229194523e-32,0.828541193024703,0.719,0.411,2.43332384758413e-28,"M-MDSC","ATF6"
"FGF101",1.98532312978805e-32,0.936992332514586,0.264,0.07,3.27220958251666e-28,"M-MDSC","FGF10"
"KANK32",2.41493597453573e-32,0.750859925775052,0.658,0.347,3.98029747322979e-28,"M-MDSC","KANK3"
"CYB5R43",3.9060656711036e-32,0.779809021002098,0.554,0.244,6.43797743911296e-28,"M-MDSC","CYB5R4"
"ELL5",3.99248318828207e-32,0.797390905892562,0.762,0.475,6.58041079092651e-28,"M-MDSC","ELL"
"EHD1",4.90457082762067e-32,0.69672033603395,0.355,0.119,8.08371363808439e-28,"M-MDSC","EHD1"
"CYBB4",5.05098693586781e-32,0.701801836571558,0.567,0.224,8.32503666769733e-28,"M-MDSC","CYBB"
"KYNU1",5.05417704276307e-32,0.903431789646795,0.394,0.141,8.33029460188209e-28,"M-MDSC","KYNU"
"TMC42",8.00293851088145e-32,0.606701389914622,0.481,0.188,1.31904432536348e-27,"M-MDSC","TMC4"
"FNIP13",8.80598111012761e-32,0.912609900001809,0.788,0.55,1.45140180657123e-27,"M-MDSC","FNIP1"
"MAML21",1.35597151156617e-31,0.674577028176845,0.987,0.929,2.23491224536337e-27,"M-MDSC","MAML2"
"TIMP24",3.50114692756803e-31,0.327426999515218,0.515,0.195,5.77059036601762e-27,"M-MDSC","TIMP2"
"LACTB4",3.74237881352755e-31,0.779254640011586,0.619,0.303,6.16818876045611e-27,"M-MDSC","LACTB"
"VASP3",4.45240197114179e-31,0.561431911420806,0.848,0.548,7.3384489288359e-27,"M-MDSC","VASP"
"RASA22",6.52298580104136e-31,0.939756307926287,0.723,0.436,1.07511851972764e-26,"M-MDSC","RASA2"
"AGO41",8.23960913161507e-31,0.795383704702292,0.701,0.409,1.3580523770728e-26,"M-MDSC","AGO4"
"GABARAP4",8.30364937791561e-31,0.539525009618893,0.983,0.855,1.36860749046805e-26,"M-MDSC","GABARAP"
"SCARB11",8.44746898464935e-31,0.831834415180206,0.355,0.123,1.39231183804991e-26,"M-MDSC","SCARB1"
"FAR14",8.86503016784421e-31,0.721914245915316,0.827,0.553,1.46113427226408e-26,"M-MDSC","FAR1"
"PDXK1",1.31726943847763e-30,0.614144943798688,0.385,0.14,2.17112348849884e-26,"M-MDSC","PDXK"
"ATXN22",1.41053132503904e-30,0.874992731262282,0.732,0.45,2.32483772992934e-26,"M-MDSC","ATXN2"
"CALML42",1.42596135636408e-30,0.653842038091253,0.489,0.204,2.35026950755927e-26,"M-MDSC","CALML4"
"BRWD11",1.92838345610781e-30,0.877083144265125,0.792,0.518,3.1783616123569e-26,"M-MDSC","BRWD1"
"EFCAB84",2.44423241080284e-30,0.731007819648223,0.762,0.473,4.02858385948525e-26,"M-MDSC","EFCAB8"
"MSN4",2.5106969455061e-30,0.831754526566953,0.831,0.576,4.13813070558316e-26,"M-MDSC","MSN"
"C6H16orf721",3.19095308629173e-30,0.741522878319571,0.641,0.342,5.25932887682604e-26,"M-MDSC","C6H16orf72"
"SECISBP2L2",3.34224799972272e-30,0.830761833830421,0.727,0.437,5.50869315314299e-26,"M-MDSC","SECISBP2L"
"STXBP53",3.6291823238183e-30,0.734195176285331,0.688,0.388,5.98161830611732e-26,"M-MDSC","STXBP5"
"H6PD1",4.32972850626066e-30,0.712297041340279,0.472,0.206,7.13625852401881e-26,"M-MDSC","H6PD"
"SEMA4D1",4.56619730778285e-30,0.746491233901444,0.844,0.564,7.52600640268769e-26,"M-MDSC","SEMA4D"
"C20H19orf382",5.50985287202886e-30,0.644518187973234,0.351,0.119,9.08133950367797e-26,"M-MDSC","C20H19orf38"
"KCTD201",6.03171036673999e-30,0.762643454699815,0.641,0.341,9.94146502646085e-26,"M-MDSC","KCTD20"
"PTPRJ1",6.06475894194406e-30,0.765643352040457,0.424,0.164,9.9959356881122e-26,"M-MDSC","PTPRJ"
"RGS183",6.22563829080946e-30,0.563986742384512,0.502,0.199,1.02610970309121e-25,"M-MDSC","RGS18"
"DDX602",1.31264309381796e-29,0.778851598255944,0.372,0.128,2.16349834723077e-25,"M-MDSC","DDX60"
"POC1A1",1.77387647375866e-29,0.973609462405135,0.394,0.147,2.92370320404903e-25,"M-MDSC","POC1A"
"SYNJ13",1.79666456417734e-29,0.716721491475665,0.658,0.337,2.96126253467708e-25,"M-MDSC","SYNJ1"
"TNFSF13B1",1.95886808501202e-29,0.657036529987653,0.342,0.118,3.22860637771681e-25,"M-MDSC","TNFSF13B"
"ATP6V0B3",2.48190787394747e-29,0.442883743432989,0.693,0.362,4.09068055784021e-25,"M-MDSC","ATP6V0B"
"JDP21",2.61042836944726e-29,0.683782178366281,0.446,0.181,4.30250803852297e-25,"M-MDSC","JDP2"
"MAP3K22",3.21256130716281e-29,0.978560534558341,0.706,0.429,5.29494354646574e-25,"M-MDSC","MAP3K2"
"PLA2G4A2",3.4372267302586e-29,0.71080644330742,0.346,0.116,5.66523709681223e-25,"M-MDSC","PLA2G4A"
"TLR11",3.89702292447606e-29,0.495382286338214,0.307,0.097,6.42307318412145e-25,"M-MDSC","TLR1"
"HK12",4.70999450669229e-29,0.71247085445888,0.732,0.405,7.76301294593024e-25,"M-MDSC","HK1"
"MSRA2",5.42227562443602e-29,0.965049954312251,0.619,0.321,8.93699468419545e-25,"M-MDSC","MSRA"
"TBC1D15",7.4858960771803e-29,0.859289716731417,0.623,0.349,1.23382539144086e-24,"M-MDSC","TBC1D15"
"VAV1",9.04490243889697e-29,0.785726173800725,0.489,0.217,1.490780819979e-24,"M-MDSC","VAV1"
"SWT12",9.62055215707059e-29,0.856198964621379,0.719,0.452,1.58565940652837e-24,"M-MDSC","SWT1"
"SRI3",1.12408502593189e-28,0.697637800367457,0.732,0.44,1.85271693974094e-24,"M-MDSC","SRI"
"NOTCH11",1.5094558732326e-28,0.480938077514104,0.251,0.07,2.48788517026198e-24,"M-MDSC","NOTCH1"
"FGR1",1.68469568235835e-28,0.559634356477283,0.338,0.114,2.77671542366303e-24,"M-MDSC","FGR"
"P4HA14",2.44163648949848e-28,0.752237280172257,0.506,0.224,4.0243052619914e-24,"M-MDSC","P4HA1"
"WWP23",2.7637034353708e-28,0.747520602447272,0.636,0.331,4.55513600217816e-24,"M-MDSC","WWP2"
"PTPRE4",3.12117080724673e-28,0.723883768512021,0.723,0.397,5.14431372450406e-24,"M-MDSC","PTPRE"
"CTNNA11",3.83968158544916e-28,0.918113444266455,0.524,0.244,6.32856318913731e-24,"M-MDSC","CTNNA1"
"KTN14",5.08805265690587e-28,0.673581969332445,0.861,0.599,8.38612838911226e-24,"M-MDSC","KTN1"
"DGKD3",6.88816968274007e-28,0.680612687932063,0.632,0.341,1.13530812710922e-23,"M-MDSC","DGKD"
"GRAMD1A3",7.22969853556033e-28,0.595748671270534,0.563,0.267,1.19159891263105e-23,"M-MDSC","GRAMD1A"
"HAAO1",8.10215103524097e-28,0.462732970253663,0.303,0.097,1.33539653362842e-23,"M-MDSC","HAAO"
"TNFRSF1B1",9.62882269481204e-28,0.566687362262948,0.255,0.074,1.58702255655892e-23,"M-MDSC","TNFRSF1B"
"FUCA12",1.0872396721635e-27,0.673621609247763,0.736,0.413,1.79198842765987e-23,"M-MDSC","FUCA1"
"RASSF32",1.26583903396439e-27,0.79204837146504,0.797,0.521,2.08635589578011e-23,"M-MDSC","RASSF3"
"TRAFD12",2.88582264424432e-27,0.924074289086352,0.524,0.261,4.75641288224349e-23,"M-MDSC","TRAFD1"
"LCP22",3.09886523387192e-27,0.727130136825232,0.784,0.482,5.1075496784677e-23,"M-MDSC","LCP2"
"CCDC88A1",3.47487441408596e-27,0.610280006710762,0.558,0.237,5.72728800929649e-23,"M-MDSC","CCDC88A"
"EIF4G32",5.62151164866061e-27,0.690980446647894,0.874,0.678,9.26537549932241e-23,"M-MDSC","EIF4G3"
"ARL6IP61",5.72921142896954e-27,0.669131879732682,0.355,0.129,9.44288627722759e-23,"M-MDSC","ARL6IP6"
"ZNF7103",5.80450416642579e-27,0.794721026890096,0.597,0.301,9.56698376710299e-23,"M-MDSC","ZNF710"
"SLC2A132",8.13334454644706e-27,1.13155152235796,0.511,0.256,1.3405378481454e-22,"M-MDSC","SLC2A13"
"DLG12",9.0504597520733e-27,0.823186949620564,0.835,0.634,1.49169677633672e-22,"M-MDSC","DLG1"
"SLC46A31",9.84306107684881e-27,0.555465081104226,0.359,0.132,1.62233332668622e-22,"M-MDSC","SLC46A3"
"FOS2",1.26596762892947e-26,0.732405800938885,0.485,0.201,2.08656784600156e-22,"M-MDSC","FOS"
"TMEM167A2",1.51701567386157e-26,0.788821504544209,0.671,0.391,2.50034523365864e-22,"M-MDSC","TMEM167A"
"HELZ2",1.51889573309932e-26,0.777229026899074,0.801,0.575,2.50344394729431e-22,"M-MDSC","HELZ"
"RNASEK3",1.70162187809715e-26,0.575098293298693,0.883,0.619,2.80461317947973e-22,"M-MDSC","RNASEK"
"SVIL3",1.90862411427072e-26,0.697528305832635,0.58,0.29,3.14579426514101e-22,"M-MDSC","SVIL"
"SEPTIN92",2.07974378535664e-26,0.622357087919931,0.909,0.764,3.42783370702481e-22,"M-MDSC","SEPTIN9"
"SOS12",2.17840213623759e-26,0.86258299073637,0.779,0.555,3.59044240094679e-22,"M-MDSC","SOS1"
"SH3BGRL34",2.36227436148449e-26,0.478018317238013,0.996,0.914,3.89350060259874e-22,"M-MDSC","SH3BGRL3"
"RB1CC12",2.72461650429626e-26,0.827677917882955,0.784,0.569,4.4907129223811e-22,"M-MDSC","RB1CC1"
"RASA13",3.00885096807383e-26,0.793354894830312,0.818,0.562,4.95918816557928e-22,"M-MDSC","RASA1"
"CAPG3",3.21579096980249e-26,0.612250651769154,0.918,0.677,5.30026667642846e-22,"M-MDSC","CAPG"
"STX73",4.25262418542447e-26,0.791401964851328,0.749,0.525,7.00917518241662e-22,"M-MDSC","STX7"
"TMEM2303",5.12042918538234e-26,0.578831047672257,0.58,0.297,8.43949138334717e-22,"M-MDSC","TMEM230"
"KLF33",5.26777832545611e-26,1.04786435711712,0.874,0.68,8.68235223601675e-22,"M-MDSC","KLF3"
"TFEB1",5.96364361021759e-26,0.562848995962436,0.342,0.123,9.82927739836064e-22,"M-MDSC","TFEB"
"GRK32",7.21192990147484e-26,0.639420202596822,0.55,0.247,1.18867028636108e-21,"M-MDSC","GRK3"
"RALGAPA23",7.4865840155884e-26,0.795722974344655,0.805,0.556,1.23393877744928e-21,"M-MDSC","RALGAPA2"
"CDYL2",1.16324702084835e-25,0.952386589034665,0.615,0.349,1.91726373976225e-21,"M-MDSC","CDYL"
"ITGB71",1.16994108076477e-25,0.686637807604231,0.667,0.382,1.92829688931649e-21,"M-MDSC","ITGB7"
"SARAF2",1.23282991660569e-25,0.698801234235237,0.81,0.557,2.03195026854949e-21,"M-MDSC","SARAF"
"NCOA24",1.5990951567993e-25,0.73965214977477,0.9,0.76,2.6356286374366e-21,"M-MDSC","NCOA2"
"KIAA13281",2.33903156502413e-25,1.09389657706091,0.684,0.46,3.85519182547277e-21,"M-MDSC","KIAA1328"
"SLC7A71",3.62960917083682e-25,0.593522561225559,0.29,0.098,5.98232183537325e-21,"M-MDSC","SLC7A7"
"SRPK23",3.9440851934556e-25,0.740454489119368,0.779,0.509,6.50064121585352e-21,"M-MDSC","SRPK2"
"POR3",4.79922129801106e-25,0.543785311945251,0.416,0.175,7.91007654338182e-21,"M-MDSC","POR"
"LCLAT12",5.41864949316986e-25,0.988523742226086,0.636,0.393,8.93101809464256e-21,"M-MDSC","LCLAT1"
"PRKAG21",6.80758719823086e-25,0.711510472376211,0.905,0.725,1.12202652201241e-20,"M-MDSC","PRKAG2"
"QSOX1",6.85730054990166e-25,0.461637833734993,0.312,0.106,1.13022027663479e-20,"M-MDSC","QSOX1"
"SLC8A11",6.96879858969258e-25,1.037382092048,0.329,0.116,1.14859738355313e-20,"M-MDSC","SLC8A1"
"ZFHX31",8.49881029095686e-25,0.727878829845312,0.303,0.106,1.40077391215551e-20,"M-MDSC","ZFHX3"
"METRNL1",9.96678218930317e-25,0.625717392997489,0.364,0.141,1.64272504044095e-20,"M-MDSC","METRNL"
"MGAT52",1.09582033351546e-24,0.671306452453361,0.753,0.483,1.80613107370017e-20,"M-MDSC","MGAT5"
"MIER12",1.27949928684238e-24,0.655115513553289,0.827,0.621,2.10887072457362e-20,"M-MDSC","MIER1"
"TMEM1641",1.3771720745121e-24,0.633333549668929,0.446,0.196,2.26985501321084e-20,"M-MDSC","TMEM164"
"NBEAL2",1.44237432686972e-24,0.554340475273645,0.385,0.156,2.37732136554668e-20,"M-MDSC","NBEAL2"
"SERPINB101",1.53711301265539e-24,0.774626885858892,0.333,0.119,2.53346966745862e-20,"M-MDSC","SERPINB10"
"USP36",1.58299182923383e-24,0.767535500102176,0.853,0.654,2.60908713294319e-20,"M-MDSC","USP3"
"NCBP24",1.72542013320753e-24,0.648340169542382,0.771,0.502,2.84383746355264e-20,"M-MDSC","NCBP2"
"RERE2",1.89104161897372e-24,0.742449887486287,0.831,0.628,3.11681479639248e-20,"M-MDSC","RERE"
"APLP21",2.08056832272139e-24,0.770863392037101,0.368,0.148,3.42919270950939e-20,"M-MDSC","APLP2"
"ANXA32",2.68911930262992e-24,0.726878250461035,0.58,0.307,4.43220643459464e-20,"M-MDSC","ANXA3"
"PPP4R13",2.71357350014846e-24,0.561964136070755,0.524,0.253,4.4725118429447e-20,"M-MDSC","PPP4R1"
"HIPK32",2.84315664660859e-24,0.796707746441536,0.714,0.477,4.68609078494027e-20,"M-MDSC","HIPK3"
"NHSL23",2.98324882961172e-24,0.572962429563051,0.381,0.151,4.91699072096604e-20,"M-MDSC","NHSL2"
"CYLD1",3.3753175671107e-24,0.834318977656746,0.714,0.487,5.56319841411186e-20,"M-MDSC","CYLD"
"MAPK61",3.82668030441765e-24,0.772340191047067,0.368,0.148,6.30713447774118e-20,"M-MDSC","MAPK6"
"SH2B21",4.36789961682304e-24,0.454412907054084,0.342,0.128,7.19917214844774e-20,"M-MDSC","SH2B2"
"DPH5",5.05582534243726e-24,0.540662611396475,0.377,0.148,8.33301132940508e-20,"M-MDSC","DPH5"
"NKTR3",7.45678021256989e-24,0.721910436123004,0.706,0.47,1.22902651463577e-19,"M-MDSC","NKTR"
"OPN33",7.681232464143e-24,0.687086044383707,0.658,0.385,1.26602073474005e-19,"M-MDSC","OPN3"
"TMCC13",8.3563502144167e-24,0.926286873731177,0.762,0.541,1.37729364234016e-19,"M-MDSC","TMCC1"
"SIN3A2",9.03101218808021e-24,0.796057588753617,0.619,0.364,1.48849142883938e-19,"M-MDSC","SIN3A"
"BTBD102",9.80756356218378e-24,0.639562916415692,0.524,0.259,1.61648262631913e-19,"M-MDSC","BTBD10"
"ITGA5",1.05750371445615e-23,0.616440550050073,0.411,0.178,1.74297762216663e-19,"M-MDSC","ITGA5"
"SLC16A6",1.16247489982106e-23,0.650101200900611,0.294,0.103,1.91599112988506e-19,"M-MDSC","SLC16A6"
"LSP13",1.30920828054337e-23,0.604473795129698,0.931,0.734,2.15783708799158e-19,"M-MDSC","LSP1"
"DOCK83",1.6628351614166e-23,0.526714486104807,0.913,0.746,2.74068491304685e-19,"M-MDSC","DOCK8"
"BRD72",1.7944139517725e-23,0.720604225754119,0.723,0.469,2.95755307531144e-19,"M-MDSC","BRD7"
"PIAS13",1.91939286551536e-23,0.619209009991617,0.918,0.775,3.16354332094241e-19,"M-MDSC","PIAS1"
"PRKN1",2.5000918203559e-23,1.10878765584883,0.563,0.307,4.1206513383106e-19,"M-MDSC","PRKN"
"RIOK32",3.0138447752885e-23,0.655687838411644,0.779,0.541,4.96741895863051e-19,"M-MDSC","RIOK3"
"NIPBL2",3.9809366314566e-23,0.656315013697595,0.922,0.81,6.56137975596678e-19,"M-MDSC","NIPBL"
"AKIRIN23",4.61136903360341e-23,0.790544264189841,0.606,0.357,7.60045844118514e-19,"M-MDSC","AKIRIN2"
"SBF21",6.05927884237415e-23,0.913525338301925,0.558,0.301,9.98690338800107e-19,"M-MDSC","SBF2"
"PPP1R15A1",6.16111939402667e-23,0.662958857766243,0.398,0.172,1.01547569852348e-18,"M-MDSC","PPP1R15A"
"RAC12",7.1407403058168e-23,0.538957844283454,0.498,0.243,1.17693681720473e-18,"M-MDSC","RAC1"
"SNX201",7.62315149220538e-23,0.531783967493056,0.355,0.141,1.25644782894529e-18,"M-MDSC","SNX20"
"PRKD32",9.46688682313078e-23,0.77589269180527,0.589,0.338,1.56033228618842e-18,"M-MDSC","PRKD3"
"EIF4EBP11",1.00943593829551e-22,0.371313742612942,0.251,0.079,1.66375231349865e-18,"M-MDSC","EIF4EBP1"
"CRTC32",1.79320980788329e-22,0.839160370757281,0.649,0.415,2.95556840535324e-18,"M-MDSC","CRTC3"
"SH3BP11",1.873601468026e-22,0.531562632835815,0.433,0.196,3.08806993960045e-18,"M-MDSC","SH3BP1"
"SSH23",1.97731437990539e-22,0.617626747753321,0.965,0.902,3.25900956096007e-18,"M-MDSC","SSH2"
"BCL2L111",2.1273830957697e-22,0.755970232120318,0.381,0.162,3.50635281844762e-18,"M-MDSC","BCL2L11"
"NHLRC32",2.1707879785263e-22,0.699700811100319,0.416,0.187,3.57789274620705e-18,"M-MDSC","NHLRC3"
"TMEM1311",2.20732138908319e-22,0.539601622320368,0.827,0.628,3.63810711348691e-18,"M-MDSC","TMEM131"
"GLT1D11",2.73613248013274e-22,0.580232789462509,0.255,0.085,4.50969355375478e-18,"M-MDSC","GLT1D1"
"LAMTOR43",2.80332727441943e-22,0.502220359437274,0.853,0.601,4.6204440136981e-18,"M-MDSC","LAMTOR4"
"ATP6V1A1",3.23568306330088e-22,0.630431465386389,0.346,0.14,5.33305282493251e-18,"M-MDSC","ATP6V1A"
"PLEKHM33",3.58947692576254e-22,0.785801198780682,0.688,0.444,5.91617586904181e-18,"M-MDSC","PLEKHM3"
"GCNT24",4.3981529871531e-22,0.776977010022764,0.381,0.161,7.24903575342575e-18,"M-MDSC","GCNT2"
"PDLIM21",4.58326077733769e-22,0.608795734912428,0.732,0.476,7.55413041320799e-18,"M-MDSC","PDLIM2"
"UBE2R22",5.39868250320473e-22,0.846061989648744,0.662,0.426,8.89810850178204e-18,"M-MDSC","UBE2R2"
"EXD1",6.09336511657046e-22,0.348764232875632,0.26,0.084,1.00430843851314e-17,"M-MDSC","EXD1"
"PIK3R51",1.00834995882479e-21,0.698543496374787,0.87,0.694,1.66196240213501e-17,"M-MDSC","PIK3R5"
"GRK22",1.0432582839228e-21,0.518861806571228,0.706,0.435,1.71949830356156e-17,"M-MDSC","GRK2"
"ZDHHC91",1.10111544299052e-21,0.496174994989236,0.338,0.132,1.81485847313698e-17,"M-MDSC","ZDHHC9"
"SHTN11",1.1362946631259e-21,0.760887999808991,0.45,0.222,1.87284086376411e-17,"M-MDSC","SHTN1"
"GLIPR12",1.31953107653908e-21,0.498719010958483,0.797,0.538,2.17485112035171e-17,"M-MDSC","GLIPR1"
"GYG12",1.6772811303654e-21,0.667979575414401,0.481,0.236,2.76449475906826e-17,"M-MDSC","GYG1"
"BABAM22",1.97574918576318e-21,0.734956071595996,0.797,0.62,3.25642980797488e-17,"M-MDSC","BABAM2"
"CFLAR1",2.38394358692882e-21,1.1687198371624,0.788,0.622,3.92921581997609e-17,"M-MDSC","CFLAR"
"RBKS3",3.09802260974209e-21,0.559693786837037,0.519,0.266,5.10616086537691e-17,"M-MDSC","RBKS"
"PHF102",6.18195663063767e-21,0.678944958628889,0.693,0.46,1.0189100918617e-16,"M-MDSC","PHF10"
"PLEKHG31",6.18578245627881e-21,0.420380059373642,0.312,0.119,1.01954066444387e-16,"M-MDSC","PLEKHG3"
"CCDC1863",6.53887277007069e-21,0.69666346241249,0.602,0.356,1.07773700996305e-16,"M-MDSC","CCDC186"
"TPI13",7.64415222471814e-21,0.636558323736639,0.749,0.512,1.25990916967804e-16,"M-MDSC","TPI1"
