"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SLC35B4",9.39327399415409e-255,0.389319295201703,0.446,0.045,1.54819941971648e-250,"4","SLC35B4"
"MPP6",3.61829259522653e-254,1.02159611838216,0.783,0.166,5.96366985545237e-250,"4","MPP6"
"B4GALT7",2.8286872581282e-253,0.373532258750566,0.47,0.051,4.6622423388469e-249,"4","B4GALT7"
"HMBS",8.92123034514568e-251,0.35977025580756,0.47,0.052,1.47039718548691e-246,"4","HMBS"
"ATP5MC1",2.0861341144601e-250,1.38838606144647,0.94,0.355,3.43836624745313e-246,"4","ATP5MC1"
"MGAT2",5.772199088285e-250,0.479681700295041,0.563,0.077,9.51373853731134e-246,"4","MGAT2"
"SPINK2",4.54889833509722e-249,0.536236963653536,0.505,0.063,7.49749423590724e-245,"4","SPINK2"
"ITGB7",2.00275706289793e-248,0.833593029467691,0.782,0.162,3.30094419106836e-244,"4","ITGB7"
"TMSB10",1.03235063957268e-247,1.73830645364236,0.992,0.955,1.70152032414369e-243,"4","TMSB10"
"NME2",1.22970236988388e-245,1.32117731008051,0.976,0.709,2.0267954460426e-241,"4","NME2"
"LGALS1",5.0896780295733e-243,1.79256683864434,0.971,0.57,8.38880732834271e-239,"4","LGALS1"
"PAFAH1B3",1.16507160733584e-242,0.567118356315246,0.614,0.095,1.92027102321094e-238,"4","PAFAH1B3"
"TNFSF10",1.16937000967288e-242,1.28382411468764,0.95,0.347,1.92735564994285e-238,"4","TNFSF10"
"TOP1",5.09012900882138e-240,1.39294403148761,0.982,0.632,8.3895506323394e-236,"4","TOP1"
"RAP1GAP2",4.06498490750962e-239,0.940609565603999,0.785,0.172,6.69990812455735e-235,"4","RAP1GAP2"
"CENPE",1.29966333430305e-238,0.563564145555486,0.334,0.025,2.14210510759829e-234,"4","CENPE"
"EMC8",7.10602730020968e-238,0.589988668301053,0.661,0.114,1.17121541962056e-233,"4","EMC8"
"MXD4",8.86603197078412e-238,0.363146242616442,0.386,0.036,1.46129938942464e-233,"4","MXD4"
"IL6ST",3.5970937314886e-237,0.484367104086892,0.426,0.046,5.92872988823951e-233,"4","IL6ST"
"HIPK2",5.5574945937218e-236,0.510029729976303,0.634,0.104,9.15986258937228e-232,"4","HIPK2"
"TXNDC11",9.66092626950441e-236,1.0885008775459,0.873,0.233,1.59231386773972e-231,"4","TXNDC11"
"RRP1B",4.28967483777194e-235,0.874692634557228,0.878,0.218,7.07024206761572e-231,"4","RRP1B"
"MT2A",2.86066732123049e-234,1.01688068172706,0.344,0.028,4.71495187885209e-230,"4","MT2A"
"COPG1",3.62900627200385e-234,0.525025789986682,0.632,0.103,5.98132813751674e-230,"4","COPG1"
"TMEM263",3.93970527270904e-234,0.386607716161088,0.449,0.051,6.49342223047904e-230,"4","TMEM263"
"ESYT2",5.36129087700054e-234,1.12495367616437,0.919,0.269,8.83647962347229e-230,"4","ESYT2"
"PRDX6",1.79254143215293e-233,0.443938062815521,0.521,0.07,2.95446678847445e-229,"4","PRDX6"
"BET1",4.45306849742931e-233,0.696828827730111,0.805,0.169,7.33954749746299e-229,"4","BET1"
"ERGIC3",9.82934580354263e-233,0.768150497114893,0.823,0.183,1.6200727753399e-228,"4","ERGIC3"
"GOLPH3L",1.16577907207575e-231,0.454689538142451,0.577,0.087,1.92143706659526e-227,"4","GOLPH3L"
"VIM",1.2687105694492e-231,1.81286479693843,0.98,0.686,2.09108876056617e-227,"4","VIM"
"CYCS",4.79504876444211e-228,0.893141309836336,0.823,0.198,7.90319937355348e-224,"4","CYCS"
"TMEM39A",1.82759685744651e-227,0.475660746191567,0.545,0.08,3.01224514044334e-223,"4","TMEM39A"
"S100A11",5.10634243923057e-227,1.62588159857566,0.95,0.581,8.41627360833983e-223,"4","S100A11"
"CPEB2",1.43616287336112e-226,0.814958699804855,0.684,0.133,2.3670836478738e-222,"4","CPEB2"
"POMT1",1.98179995477625e-225,0.277471382171128,0.256,0.013,3.26640268546221e-221,"4","POMT1"
"PLA2G12A",4.00243841133663e-224,0.286833271618128,0.284,0.017,6.59681898956504e-220,"4","PLA2G12A"
"SPATS2L",1.24793188464112e-223,1.22396450667018,0.892,0.279,2.05684133226549e-219,"4","SPATS2L"
"GLT8D1",2.31226529840745e-222,0.38072526296004,0.469,0.06,3.81107566483516e-218,"4","GLT8D1"
"LRRC59",2.69606905503791e-222,0.280726068675755,0.285,0.018,4.44366101651349e-218,"4","LRRC59"
"UBA5",3.07172909194592e-222,0.724647687716541,0.792,0.175,5.06282388934527e-218,"4","UBA5"
"MYBL2",2.47271267720204e-220,0.367649155158607,0.298,0.021,4.0755250345644e-216,"4","MYBL2"
"NTAN1",4.58441264494584e-219,0.934956331538958,0.87,0.238,7.55602892139973e-215,"4","NTAN1"
"COPB2",8.15223813291356e-219,0.805384832222104,0.844,0.208,1.34365188906681e-214,"4","COPB2"
"ERP44",1.36955520534413e-215,0.94411294310468,0.863,0.237,2.2573008894482e-211,"4","ERP44"
"WIPI1",6.03050651858048e-215,0.362958554125581,0.285,0.019,9.93948084392435e-211,"4","WIPI1"
"ELL2",1.50142462679911e-214,1.18966116051227,0.916,0.306,2.47464806989029e-210,"4","ELL2"
"MESD",2.31608147004895e-213,0.785953398797238,0.829,0.203,3.81736547893467e-209,"4","MESD"
"PRRC1",3.35549160169605e-213,0.361076907046196,0.324,0.027,5.53052125791543e-209,"4","PRRC1"
"CPEB3",2.40388120979174e-209,0.383989272798654,0.347,0.033,3.96207700997875e-205,"4","CPEB3"
"PRELID2",3.01772965060938e-209,0.688062777778017,0.736,0.158,4.97382201013437e-205,"4","PRELID2"
"MAN2A1",5.56908878191929e-209,1.22199399439554,0.928,0.362,9.17897213035937e-205,"4","MAN2A1"
"SPTY2D1",3.78708981205678e-208,0.5514470955954,0.653,0.123,6.24188142823198e-204,"4","SPTY2D1"
"UQCRFS1",7.70282961374821e-208,0.559077654754216,0.685,0.136,1.26958037693798e-203,"4","UQCRFS1"
"SRP68",1.06190815582376e-206,0.81082361081572,0.8,0.197,1.75023702242872e-202,"4","SRP68"
"NDUFA8",1.81794199547475e-206,0.591955264163065,0.754,0.161,2.99633199694148e-202,"4","NDUFA8"
"LAMP2",2.09715708197568e-206,0.518695668718982,0.617,0.112,3.45653430251231e-202,"4","LAMP2"
"CYSTM1",2.7694424773967e-206,0.663131141149949,0.771,0.174,4.56459509124525e-202,"4","CYSTM1"
"TSPYL2",6.06827550889963e-206,0.488231257424213,0.533,0.084,1.00017316937684e-201,"4","TSPYL2"
"ELOB",3.6102559139148e-205,1.09671075501439,0.976,0.664,5.95042379731438e-201,"4","ELOB"
"NISCH",7.74664178268571e-204,0.40244325738922,0.461,0.063,1.27680149862226e-199,"4","NISCH"
"UFM1",3.99157329785195e-203,0.884510645437046,0.892,0.257,6.57891110951959e-199,"4","UFM1"
"EMC3",4.00279243125544e-203,0.565719527633052,0.692,0.141,6.59740248519521e-199,"4","EMC3"
"IDH2",1.29516840045933e-202,0.969281652317001,0.878,0.267,2.13469655763707e-198,"4","IDH2"
"TECR",6.08643203029717e-202,0.485734424382625,0.582,0.101,1.00316572723358e-197,"4","TECR"
"YIPF2",4.14984984719462e-201,0.290144295509206,0.362,0.038,6.83978251814617e-197,"4","YIPF2"
"EXOSC4",9.00604066782225e-201,0.521274456013254,0.656,0.126,1.48437562287046e-196,"4","EXOSC4"
"E2F2",2.31258955875722e-200,0.321232811494966,0.269,0.018,3.81161011074364e-196,"4","E2F2"
"C30H15orf61",1.45989113114184e-198,0.392034040303227,0.507,0.078,2.40619256234798e-194,"4","C30H15orf61"
"ITM2C",1.90105296569482e-198,0.336620740375983,0.469,0.067,3.13331549805821e-194,"4","ITM2C"
"IL17RA",4.82008660673768e-198,0.733830799636945,0.75,0.177,7.94446674522505e-194,"4","IL17RA"
"SRPRA",6.35609869887577e-198,1.00104401086543,0.919,0.312,1.0476121875487e-193,"4","SRPRA"
"H2AZ2",1.80449501252392e-197,1.06412888845267,0.872,0.277,2.97416867964192e-193,"4","H2AZ2"
"PRR5",5.25188085937798e-197,0.321277933935153,0.35,0.036,8.65615003242679e-193,"4","PRR5"
"ANXA6",9.76564538678967e-197,0.450432702976273,0.55,0.093,1.60957367265067e-192,"4","ANXA6"
"CDK2AP2",8.52273650944704e-196,0.332238727217204,0.354,0.038,1.40471743148706e-191,"4","CDK2AP2"
"UBE2S",2.44137616299664e-195,0.862814093911916,0.634,0.129,4.02387619185107e-191,"4","UBE2S"
"PLEKHA81",1.90960125610267e-194,0.94315868267458,0.928,0.297,3.14740479030842e-190,"4","PLEKHA8"
"ASPH",8.54347291365372e-194,0.461407570355556,0.484,0.074,1.40813520562841e-189,"4","ASPH"
"SND1",1.28628212608976e-193,1.27069080926337,0.933,0.413,2.12005020022115e-189,"4","SND1"
"RTN3",3.19624636081082e-193,0.995600883898562,0.942,0.356,5.26805325188839e-189,"4","RTN3"
"NCBP2",2.059700000747e-192,0.966657015462865,0.922,0.333,3.39479754123121e-188,"4","NCBP2"
"ALDOC",2.3654613889845e-192,0.252812621321371,0.272,0.02,3.89875346132425e-188,"4","ALDOC"
"KRTCAP2",3.04568530025985e-192,1.1141950371879,0.973,0.743,5.01989851188828e-188,"4","KRTCAP2"
"MRPL27",6.17707128224856e-191,0.727689765890075,0.794,0.201,1.01810488874021e-186,"4","MRPL27"
"SEC24A",6.69174457642392e-191,0.546221613435506,0.618,0.119,1.10293334108619e-186,"4","SEC24A"
"ITGB1",9.4084373741877e-191,1.74052946134171,0.8,0.303,1.55069864801362e-186,"4","ITGB1"
"CYC1",3.33450832495702e-190,0.564164268707005,0.685,0.145,5.49593662119416e-186,"4","CYC1"
"TFG",2.59290089643517e-189,0.508196519688969,0.55,0.098,4.27361925750444e-185,"4","TFG"
"UFL1",6.05459651236727e-189,0.627748579904095,0.756,0.179,9.97918597168373e-185,"4","UFL1"
"GALNT2",4.66819879986521e-187,0.711047920032935,0.78,0.192,7.69412526193784e-183,"4","GALNT2"
"CLDND1",6.73645488885129e-187,0.509666749604145,0.695,0.148,1.11030249478047e-182,"4","CLDND1"
"RFWD3",8.88412929008691e-187,0.402438677775903,0.458,0.069,1.46428218959212e-182,"4","RFWD3"
"USO1",1.17751488573014e-186,0.960450613667556,0.907,0.31,1.94078003466041e-182,"4","USO1"
"MAGT1",1.36542470884882e-186,0.465047845874358,0.586,0.11,2.25049300512463e-182,"4","MAGT1"
"UBE2E3",3.43998547911386e-186,0.533188194160125,0.656,0.138,5.66978406667546e-182,"4","UBE2E3"
"TMEM167A",4.19979721317521e-186,0.618308827099455,0.795,0.194,6.92210576675538e-182,"4","TMEM167A"
"COX4I1",4.65184174535188e-186,1.08294002091472,0.979,0.773,7.66716556468898e-182,"4","COX4I1"
"ADA",1.96328494141962e-184,0.337431329779322,0.476,0.074,3.23588624044781e-180,"4","ADA"
"YIF1A",3.88057630504894e-184,0.326935844581675,0.409,0.055,6.39596586598166e-180,"4","YIF1A"
"PSMB5",4.01012847150454e-184,0.467506274949274,0.716,0.155,6.60949374673379e-180,"4","PSMB5"
"CDK5RAP3",6.04834500193056e-183,0.421925289611225,0.585,0.11,9.96888223218195e-179,"4","CDK5RAP3"
"SLC9A9",2.66878674329552e-182,0.785552114289713,0.554,0.108,4.39869431029967e-178,"4","SLC9A9"
"NDUFB2",3.43668541098644e-182,1.03999264839071,0.973,0.592,5.66434489438785e-178,"4","NDUFB2"
"TPST2",4.51384097962729e-182,0.856955864216435,0.878,0.269,7.4397127026217e-178,"4","TPST2"
"DERL1",6.9203629349311e-182,0.992188306916373,0.933,0.365,1.14061421893534e-177,"4","DERL1"
"CITED2",2.13558410146446e-181,0.294814922750373,0.347,0.039,3.51986971603373e-177,"4","CITED2"
"NANS",4.05758069518425e-181,1.08510782495552,0.968,0.562,6.68770450180268e-177,"4","NANS"
"YIPF3",5.14186106337079e-181,0.37372209251439,0.528,0.092,8.47481540464773e-177,"4","YIPF3"
"TCEA3",1.28869964437091e-179,0.351798681436724,0.293,0.028,2.12403475385214e-175,"4","TCEA3"
"ERGIC2",9.07096068877969e-179,0.395686733185888,0.62,0.123,1.49507574072467e-174,"4","ERGIC2"
"GAN",3.9427031344151e-178,0.275947845187194,0.319,0.033,6.49836330614297e-174,"4","GAN"
"ADA2",3.06375772330194e-177,0.496138474374903,0.65,0.138,5.04968547954626e-173,"4","ADA2"
"SLC25A5",8.78706526093453e-176,0.812325013874864,0.881,0.27,1.44828409630723e-171,"4","SLC25A5"
"TMEM59",1.14514952971827e-174,0.974106964654392,0.936,0.386,1.88743545488166e-170,"4","TMEM59"
"SEC13",6.50679584364948e-174,0.679447078862465,0.82,0.222,1.07245009095031e-169,"4","SEC13"
"COPA",1.18885243402576e-172,0.568230286645966,0.715,0.168,1.95946658176126e-168,"4","COPA"
"SEL1L",1.93718361718421e-172,0.90855551293985,0.808,0.239,3.19286603784301e-168,"4","SEL1L"
"FAM98A",4.74846273907269e-172,0.378628632336348,0.518,0.093,7.82641628653961e-168,"4","FAM98A"
"ECH1",3.44802158114099e-171,0.334128660930418,0.519,0.093,5.68302917003658e-167,"4","ECH1"
"E2F3",5.48269158520021e-171,0.417253873915652,0.493,0.087,9.03657227072698e-167,"4","E2F3"
"MYCBP",9.61590900627471e-171,0.401566276731378,0.598,0.121,1.5848941224142e-166,"4","MYCBP"
"HADHA",1.90020788529092e-170,0.588984554932196,0.783,0.2,3.1319226365365e-166,"4","HADHA"
"GPR180",3.28777340618761e-170,0.307416067385073,0.435,0.067,5.41890812807842e-166,"4","GPR180"
"UFD1",5.57901500222042e-170,0.507806940408624,0.693,0.159,9.1953325266597e-166,"4","UFD1"
"POU2AF1",5.9204131734997e-170,0.973247510463122,0.916,0.331,9.7580249925622e-166,"4","POU2AF1"
"GOLGB1",6.4163656544291e-170,1.22926412752438,0.927,0.395,1.057545387163e-165,"4","GOLGB1"
"GCH1",7.78643871465451e-169,0.32659268421996,0.299,0.031,1.28336082894936e-164,"4","GCH1"
"REV3L",1.83740284712873e-168,1.14443043317463,0.895,0.35,3.02840737263757e-164,"4","REV3L"
"NARS1",1.86384838052386e-167,0.393184049257705,0.559,0.11,3.07199490077942e-163,"4","NARS1"
"GFPT1",4.24526867679008e-167,0.299353525982376,0.383,0.053,6.99705183308541e-163,"4","GFPT1"
"MBOAT1",5.91777623026783e-167,0.579852700837667,0.545,0.109,9.75367878272744e-163,"4","MBOAT1"
"EDEM2",1.02002482673938e-166,0.455790828053682,0.644,0.141,1.68120491943184e-162,"4","EDEM2"
"TP53I13",1.69818885249987e-166,0.296552651043277,0.392,0.056,2.79895486669029e-162,"4","TP53I13"
"GALE",4.77722380379152e-166,0.290197372438149,0.316,0.036,7.87382027340918e-162,"4","GALE"
"COMTD1",1.22435453656125e-165,0.265662912495213,0.334,0.041,2.01798114716026e-161,"4","COMTD1"
"RUNX2",1.64290269716854e-165,0.841087958469477,0.673,0.171,2.70783222547319e-161,"4","RUNX2"
"TIPARP",1.96720240929985e-165,0.466994626600562,0.627,0.136,3.24234301100801e-161,"4","TIPARP"
"TARS1",4.49705647952014e-165,0.487581153378092,0.66,0.15,7.41204848954509e-161,"4","TARS1"
"KRT18",6.87698918138228e-165,0.835245259638358,0.379,0.058,1.13346535687543e-160,"4","KRT18"
"DAPP1",1.23489970571148e-163,0.674255166326411,0.821,0.232,2.03536169495365e-159,"4","DAPP1"
"NDUFV1",3.24696713772617e-163,0.580655546767471,0.733,0.182,5.35165123640027e-159,"4","NDUFV1"
"FAM71F1",3.98145029472508e-163,0.661037548667636,0.802,0.222,6.56222637576588e-159,"4","FAM71F1"
"GNG10",4.72281317151765e-163,0.500815966383325,0.695,0.164,7.78414066929539e-159,"4","GNG10"
"PTRHD1",5.07744666517787e-163,0.358733008989198,0.56,0.111,8.36864759354617e-159,"4","PTRHD1"
"NEK9",2.27824425464899e-162,0.853034291951272,0.939,0.36,3.75500218051246e-158,"4","NEK9"
"SSBP3",4.41242001680853e-162,0.568169526504082,0.693,0.166,7.27255067170382e-158,"4","SSBP3"
"SRP72",1.57783220188367e-161,0.723630617473463,0.843,0.254,2.60058303514466e-157,"4","SRP72"
"AP1S2",2.06052605818852e-161,0.558320235636473,0.521,0.104,3.39615904910632e-157,"4","AP1S2"
"ZNRD2",2.1188494297518e-161,0.327300685356674,0.519,0.097,3.49228763011692e-157,"4","ZNRD2"
"PSMB6",1.10938442494035e-160,0.894392365912811,0.905,0.342,1.82848740918668e-156,"4","PSMB6"
"VMA21",1.9849696157368e-160,0.306910859375019,0.498,0.09,3.2716269206574e-156,"4","VMA21"
"ALG14",4.01596939112172e-159,0.304205527097385,0.435,0.072,6.61912075044682e-155,"4","ALG14"
"ANO6",3.66583109650373e-158,0.470905413621003,0.618,0.139,6.04202281325745e-154,"4","ANO6"
"SRP54",4.48600223405203e-158,0.768336758632368,0.908,0.304,7.39382888216455e-154,"4","SRP54"
"ARCN1",4.67794904442059e-158,0.491888352088822,0.656,0.152,7.71019561501401e-154,"4","ARCN1"
"DNAJC25",2.33916938388396e-157,0.472328598146322,0.685,0.165,3.85541897851754e-153,"4","DNAJC25"
"HAX1",3.30631351305386e-156,0.572534972855454,0.785,0.211,5.44946593221537e-152,"4","HAX1"
"OOEP",2.77023493515988e-155,0.369973459446011,0.267,0.027,4.56590122013051e-151,"4","OOEP"
"REXO2",8.95331440043672e-155,0.587238787119364,0.773,0.209,1.47568527947998e-150,"4","REXO2"
"DAPK1",1.11790236772848e-154,0.435992507570256,0.313,0.039,1.84252668249008e-150,"4","DAPK1"
"PSMA2",4.58491045886568e-154,0.709407969609419,0.844,0.265,7.55684941830241e-150,"4","PSMA2"
"CD80",1.52143390872079e-153,0.294801598390799,0.4,0.063,2.5076273683536e-149,"4","CD80"
"ZBP1",1.55156867236774e-153,0.308787177115704,0.38,0.057,2.55729548579651e-149,"4","ZBP1"
"ARHGEF3",1.71595148182977e-153,0.427869353817393,0.446,0.08,2.82823123235183e-149,"4","ARHGEF3"
"ATOX1",1.97079246983283e-152,0.810782170326534,0.876,0.302,3.24826014877846e-148,"4","ATOX1"
"UBFD1",7.07519629435294e-152,0.349694875233173,0.54,0.109,1.16613385323525e-147,"4","UBFD1"
"BCAP31",6.00136665838927e-151,0.694796122075906,0.895,0.289,9.8914525263572e-147,"4","BCAP31"
"TMEM170B",1.38822216009473e-150,0.446098116778392,0.519,0.106,2.28806776426814e-146,"4","TMEM170B"
"DPYSL2",1.71847663463539e-150,0.432887552562467,0.528,0.109,2.83239318920604e-146,"4","DPYSL2"
"MVB12A",5.38457698519225e-150,0.271787381490386,0.429,0.073,8.87485978699387e-146,"4","MVB12A"
"MFSD11",6.92611286005076e-149,0.285665736512936,0.345,0.049,1.14156192159357e-144,"4","MFSD11"
"DDRGK1",1.29994790783495e-148,0.359460516104734,0.557,0.118,2.14257414169356e-144,"4","DDRGK1"
"VCP",5.84215042799424e-148,0.894495493080373,0.928,0.395,9.6290323354201e-144,"4","VCP"
"GGH",1.13651687007747e-147,0.371221609354943,0.559,0.121,1.87320710526168e-143,"4","GGH"
"NDC80",2.01727793544608e-147,0.440708695511429,0.383,0.063,3.32487749320222e-143,"4","NDC80"
"CYTIP",8.33087360842438e-147,0.375127395271396,0.591,0.132,1.37309458814051e-142,"4","CYTIP"
"CBWD1",6.46690843586132e-146,0.619666305102258,0.809,0.24,1.06587584839866e-141,"4","CBWD1"
"TMEM259",1.27402554126349e-145,0.354587536415661,0.568,0.122,2.09984889711048e-141,"4","TMEM259"
"NIBAN1",1.35545809625651e-145,0.366367622384856,0.489,0.097,2.23406603424998e-141,"4","NIBAN1"
"PTRH2",1.8921842933056e-145,0.257371324543848,0.447,0.08,3.11869815222628e-141,"4","PTRH2"
"IMP4",1.95108586505682e-145,0.701888091841451,0.852,0.28,3.21577972278665e-141,"4","IMP4"
"CCBE1",3.16188246657802e-145,0.814064384118516,0.403,0.073,5.2114146814139e-141,"4","CCBE1"
"SELENOT",9.04925129151661e-145,0.878733258492274,0.969,0.538,1.49149759786777e-140,"4","SELENOT"
"DESI1",1.14240180800076e-144,0.276131308312002,0.379,0.06,1.88290665994686e-140,"4","DESI1"
"EMC7",1.40198198036383e-144,0.489554709095545,0.756,0.201,2.31074670003566e-140,"4","EMC7"
"BCL2L11",2.13520222860258e-144,0.263723185739607,0.36,0.055,3.51924031318277e-140,"4","BCL2L11"
"TIMM10B",4.31500001398836e-144,0.254304003709278,0.405,0.068,7.11198302305562e-140,"4","TIMM10B"
"NDUFS8",1.38682696041144e-143,0.774302139023076,0.898,0.321,2.28576819615013e-139,"4","NDUFS8"
"DEPTOR",3.17656943348512e-143,0.286623648264167,0.331,0.047,5.23562174027017e-139,"4","DEPTOR"
"DDX59",3.99546325724192e-143,0.276832926011988,0.402,0.068,6.58532254058614e-139,"4","DDX59"
"IPO4",1.7750883093877e-142,0.291556984280136,0.429,0.077,2.92570055153281e-138,"4","IPO4"
"MRPS34",3.65896365419065e-142,0.529817196526253,0.757,0.21,6.03070389483702e-138,"4","MRPS34"
"TPD521",3.79433323971238e-142,0.867596771372305,0.937,0.389,6.25382004569394e-138,"4","TPD52"
"EIF4A1",1.27997106270716e-141,0.98964606197331,0.968,0.595,2.10964830555394e-137,"4","EIF4A1"
"CERS6",1.33033196257488e-141,0.505362228363625,0.458,0.091,2.19265314071592e-137,"4","CERS6"
"LSM7",3.37176381754281e-141,0.709406531087482,0.812,0.26,5.55734112407406e-137,"4","LSM7"
"TXNL4A",4.97450018684145e-141,0.32958695258247,0.556,0.121,8.19897120795207e-137,"4","TXNL4A"
"ATP5F1C",1.68373635794577e-140,0.861312003389323,0.953,0.482,2.77513426516621e-136,"4","ATP5F1C"
"UBE2A",3.01116935628442e-139,0.355296537618762,0.606,0.142,4.96300933302799e-135,"4","UBE2A"
"EDEM3",3.98404067050412e-139,0.678089694325438,0.824,0.266,6.5664958331249e-135,"4","EDEM3"
"ATP5PF",2.05284515423296e-138,0.860273959960502,0.95,0.504,3.38349938320677e-134,"4","ATP5PF"
"SARS1",4.2529039523241e-138,0.545014579028168,0.731,0.206,7.00963629422059e-134,"4","SARS1"
"TRABD",3.71019177163457e-137,0.340552207250987,0.605,0.141,6.11513807800811e-133,"4","TRABD"
"ARF4",9.52344807472864e-137,0.679726893858068,0.847,0.286,1.56965471167677e-132,"4","ARF4"
"COPB1",1.05151563202046e-136,0.436763465796468,0.679,0.176,1.73310806469613e-132,"4","COPB1"
"WDR61",2.47376963651481e-136,0.266168263746241,0.489,0.099,4.07726711490371e-132,"4","WDR61"
"GPX1",2.54037092333649e-136,0.872742958847357,0.957,0.464,4.1870393558432e-132,"4","GPX1"
"DYNLT1",8.2039196440104e-136,0.274523420838062,0.536,0.116,1.35217003572579e-131,"4","DYNLT1"
"SELENOK",1.89448899905974e-135,0.814853975347476,0.931,0.399,3.12249676825027e-131,"4","SELENOK"
"BLZF1",2.19718112190652e-135,0.253381002258051,0.275,0.034,3.62139392512633e-131,"4","BLZF1"
"RAB30",2.70125750856057e-135,0.254169028315932,0.267,0.032,4.45221262560953e-131,"4","RAB30"
"STS",4.13046266287553e-135,0.686625406555311,0.713,0.214,6.80782856095146e-131,"4","STS"
"NDUFB11",8.12680610992998e-135,0.706603898907698,0.896,0.323,1.33946018303866e-130,"4","NDUFB11"
"TMED9",1.9170593484573e-134,0.26174589578035,0.377,0.064,3.15969721812733e-130,"4","TMED9"
"PSENEN",5.63751751218655e-134,0.661316126395506,0.879,0.3,9.29175636358587e-130,"4","PSENEN"
"CD164",3.61243821155006e-133,0.598680797561519,0.782,0.24,5.95402066027682e-129,"4","CD164"
"PRKCSH",2.5027679564779e-132,0.259694723755495,0.478,0.098,4.12506214586687e-128,"4","PRKCSH"
"PSMD8",3.07262856821972e-132,0.619422680990584,0.867,0.285,5.06430640613974e-128,"4","PSMD8"
"SELENOF",9.22215264667295e-131,0.846452994395242,0.945,0.506,1.51999519922464e-126,"4","SELENOF"
"MAN1A2",1.21085138287231e-130,1.06801232939845,0.96,0.599,1.99572524925014e-126,"4","MAN1A2"
"MRPL32",1.05820563472705e-129,0.295847729166634,0.569,0.132,1.74413452715712e-125,"4","MRPL32"
"LPGAT1",7.09086828716541e-129,0.40519776257012,0.701,0.191,1.1687169110906e-124,"4","LPGAT1"
"NSD2",1.13219190727411e-128,0.286117715846603,0.318,0.049,1.86607870156918e-124,"4","NSD2"
"RNF10",1.61645337748911e-128,0.733570479873612,0.928,0.377,2.66423845677755e-124,"4","RNF10"
"ZDHHC12",2.40121537560471e-128,0.339641757027,0.65,0.164,3.95768318207168e-124,"4","ZDHHC12"
"PMEPA1",3.0621857144483e-128,0.512946021992926,0.722,0.206,5.04709449455368e-124,"4","PMEPA1"
"PSMB1",8.16149956551492e-128,0.854973026159666,0.963,0.581,1.34517835838817e-123,"4","PSMB1"
"RAP2C",1.33244320734029e-127,0.344679816141747,0.536,0.124,2.19613289433826e-123,"4","RAP2C"
"PSMD2",2.53631497394799e-127,0.327762924686643,0.58,0.139,4.18035434006108e-123,"4","PSMD2"
"EIF3B",4.1431105733191e-126,0.32921575097541,0.612,0.152,6.82867484694453e-122,"4","EIF3B"
"OXLD1",2.51427866701042e-125,0.33551705037251,0.592,0.146,4.14403409896657e-121,"4","OXLD1"
"NEK6",3.54110200608482e-125,0.261070962083017,0.373,0.067,5.836444326429e-121,"4","NEK6"
"TMED5",5.89044597178643e-125,0.415953178475197,0.722,0.202,9.7086330506984e-121,"4","TMED5"
"GPAA1",6.03302310897712e-125,0.28514325158874,0.603,0.148,9.94362868821609e-121,"4","GPAA1"
"ATP5F1D",6.39559582427786e-125,0.658376431980907,0.858,0.303,1.05412210375748e-120,"4","ATP5F1D"
"MAPK6",8.10252816517349e-125,0.252846897501907,0.359,0.063,1.33545869218389e-120,"4","MAPK6"
"MUTYH",8.4419606997622e-125,0.494659325675849,0.823,0.252,1.39140396253481e-120,"4","MUTYH"
"AURKAIP1",3.00304310731849e-124,0.332368375864101,0.612,0.153,4.94961564948233e-120,"4","AURKAIP1"
"CBFA2T3",3.38622718023784e-124,0.395400939405528,0.46,0.099,5.581179638468e-120,"4","CBFA2T3"
"TAGLN2",8.05075273344281e-124,0.312912420750474,0.579,0.141,1.32692506552604e-119,"4","TAGLN2"
"FUT8",2.29684287728399e-123,1.08171572483805,0.826,0.336,3.78565643033947e-119,"4","FUT8"
"LRPAP1",2.60230315633053e-123,0.297810974692399,0.545,0.128,4.28911606226398e-119,"4","LRPAP1"
"ALG5",2.98387678575651e-123,0.496397599276166,0.806,0.249,4.91802571828389e-119,"4","ALG5"
"TMEM160",7.03731944000099e-123,0.267887402828431,0.415,0.082,1.15989099010096e-118,"4","TMEM160"
"AP2S1",8.50333218721987e-123,0.399582588077698,0.724,0.204,1.40151921109758e-118,"4","AP2S1"
"PDCD2",1.96270611256793e-122,0.439412646268427,0.699,0.195,3.23493221473447e-118,"4","PDCD2"
"NRBF2",2.3801191485165e-122,0.40096174682627,0.705,0.196,3.9229123805849e-118,"4","NRBF2"
"SLC30A7",1.03431650993765e-121,0.74226151584976,0.879,0.339,1.70476047167923e-117,"4","SLC30A7"
"COX20",3.00284201887921e-121,0.263880550679249,0.458,0.098,4.94928421551672e-117,"4","COX20"
"CENPW",4.47724018165532e-121,0.456994986869853,0.278,0.041,7.37938726740429e-117,"4","CENPW"
"PSMD7",8.13862561881444e-121,0.459411227028854,0.791,0.241,1.341408274493e-116,"4","PSMD7"
"WDR1",3.50072132206291e-120,0.329065475082103,0.617,0.16,5.76988888302409e-116,"4","WDR1"
"LSM5",7.03144890940326e-120,0.433652728219504,0.698,0.199,1.15892340924785e-115,"4","LSM5"
"ENSA",1.14747394488573e-119,0.323362129054405,0.568,0.141,1.89126655596067e-115,"4","ENSA"
